sigma,alpha,cost,implicit_cost,payoff,clicks,net_payoff
75.0,0.31622776601683805,4.0,0.6,64.40736440592768,4.42677,46.700284405927675
150.0,1.0000000000000004,2.0,0.6,114.7191835639242,7.66221,99.3947635639242
150.0,3.1622776601683813,8.0,0.6,77.63264276930174,4.27586,43.42576276930174
150.0,0.31622776601683805,4.0,0.6,138.5269341790808,6.04489,114.3473741790808
75.0,3.1622776601683813,2.0,0.6,43.89793387237096,5.90613,32.08567387237096
75.0,1.0000000000000004,8.0,0.6,39.82638972725682,2.75867,17.757029727256818
75.0,0.10000000000000002,4.0,0.6,78.34711895654671,4.42711,60.63867895654671
150.0,10.000000000000009,4.0,0.6,79.43400558166543,6.61992,52.95432558166543
75.0,0.10000000000000002,0.0,0.6,83.38989966972878,6.57641,83.38989966972878
150.0,0.31622776601683805,2.0,0.6,140.7755467788043,6.67759,127.42036677880431
150.0,0.10000000000000002,2.0,0.6,165.79782032075494,6.02699,153.74384032075494
150.0,10.000000000000009,1.0,0.6,95.60995822401907,11.91232,83.69763822401907
75.0,0.31622776601683805,0.0,0.6,70.98353783376683,7.47956,70.98353783376683
150.0,0.10000000000000002,4.0,0.6,162.72148687063685,5.33631,141.37624687063686
150.0,0.31622776601683805,0.0,0.6,142.93570106431733,8.28982,142.93570106431733
150.0,3.1622776601683813,4.0,0.6,89.21154122195863,6.18658,64.46522122195863
75.0,3.1622776601683813,8.0,0.6,29.627199061015816,2.54943,9.231759061015815
75.0,0.10000000000000002,2.0,0.6,81.47848849330818,5.27502,70.92844849330818
75.0,10.000000000000009,4.0,0.7,28.506812084451337,3.3128,15.255612084451336
150.0,1.0000000000000004,1.0,0.7,118.08459313495285,9.33722,108.74737313495285
75.0,1.0000000000000004,0.0,0.7,58.73358469630223,8.92615,58.73358469630223
75.0,0.31622776601683805,1.0,0.7,69.74064995132662,6.31879,63.42185995132662
150.0,3.1622776601683813,0.0,0.7,104.03501614307025,12.79485,104.03501614307025
150.0,0.10000000000000002,8.0,0.7,160.37540360289995,4.91749,121.03548360289994
150.0,1.0000000000000004,8.0,0.7,99.07770392552219,4.4006,63.87290392552219
150.0,10.000000000000009,8.0,0.7,61.10477952340912,3.70116,31.495499523409123
150.0,3.1622776601683813,1.0,0.7,101.76113522228263,10.13195,91.62918522228263
75.0,0.31622776601683805,8.0,0.7,58.02637380896076,3.32594,31.418853808960762
150.0,0.10000000000000002,1.0,0.7,166.0892863082773,6.4317,159.6575863082773
75.0,0.10000000000000002,1.0,0.7,82.48393167131131,5.97654,76.50739167131131
75.0,3.1622776601683813,4.0,0.7,34.815685651658406,3.48573,20.872765651658405
150.0,1.0000000000000004,4.0,0.7,108.85697017065557,5.93423,85.12005017065557
75.0,0.10000000000000002,8.0,0.7,72.68021717565802,3.47921,44.846537175658014
150.0,3.1622776601683813,2.0,0.7,97.28660716060895,8.16338,80.95984716060894
75.0,3.1622776601683813,1.0,0.7,47.886835920758735,7.85243,40.034405920758736
150.0,0.31622776601683805,1.0,0.7,141.92425382575274,7.37081,134.55344382575274
75.0,1.0000000000000004,4.0,0.7,47.657827585974786,3.98031,31.73658758597479
75.0,10.000000000000009,0.0,0.7,47.42021920424031,11.29342,47.42021920424031
75.0,0.31622776601683805,2.0,0.7,67.56709783276715,5.33215,56.90279783276715
75.0,1.0000000000000004,1.0,0.7,56.159586502543874,6.8001,49.359486502543874
75.0,3.1622776601683813,0.0,0.7,51.29150153076803,10.78728,51.29150153076803
75.0,1.0000000000000004,2.0,0.7,53.11105276743251,5.41503,42.28099276743251
75.0,10.000000000000009,8.0,0.7,21.279646108436157,2.1879,3.776446108436158
75.0,10.000000000000009,2.0,0.7,39.05789308102602,6.36811,26.321673081026024
75.0,10.000000000000009,1.0,0.7,43.549905395390034,8.47026,35.07964539539003
150.0,0.31622776601683805,8.0,0.7,129.40359266293592,4.47481,93.60511266293592
150.0,1.0000000000000004,0.0,0.7,118.60176357385716,10.26552,118.60176357385716
150.0,10.000000000000009,0.0,0.7,97.2559443562371,13.57599,97.2559443562371
150.0,10.000000000000009,2.0,0.7,91.28266904956229,9.92576,71.4311490495623
150.0,0.10000000000000002,0.0,0.7,166.93677668954572,6.77588,166.93677668954572
75.0,0.31622776601683805,4.0,0.7,63.36824095457865,4.28937,46.21076095457865
150.0,1.0000000000000004,2.0,0.7,114.44243355465647,7.39624,99.64995355465648
150.0,3.1622776601683813,8.0,0.7,77.57877348009214,4.33368,42.90933348009214
150.0,0.31622776601683805,4.0,0.7,137.84858795591657,5.85891,114.41294795591656
75.0,3.1622776601683813,2.0,0.7,43.94124576239362,5.99589,31.949465762393622
75.0,1.0000000000000004,8.0,0.7,39.59873615951126,2.69663,18.025696159511263
75.0,0.10000000000000002,4.0,0.7,79.33573664325263,4.64609,60.75137664325263
150.0,10.000000000000009,4.0,0.7,81.78422981383999,7.00828,53.75110981383999
75.0,0.10000000000000002,0.0,0.7,83.08794367350048,6.24659,83.08794367350048
150.0,0.31622776601683805,2.0,0.7,141.2161087663374,6.93894,127.33822876633741
150.0,0.10000000000000002,2.0,0.7,164.6604709290128,5.88526,152.8899509290128
150.0,10.000000000000009,1.0,0.7,92.41692349546123,10.41658,82.00034349546124
75.0,0.31622776601683805,0.0,0.7,70.99402369517287,7.47856,70.99402369517287
150.0,0.10000000000000002,4.0,0.7,161.30169644376664,5.04571,141.11885644376665
150.0,0.31622776601683805,0.0,0.7,142.26735641524957,7.82571,142.26735641524957
150.0,3.1622776601683813,4.0,0.7,88.7687038223791,6.11833,64.2953838223791
75.0,3.1622776601683813,8.0,0.7,26.41822880521818,2.18552,8.934068805218182
75.0,0.10000000000000002,2.0,0.7,81.12781500707713,5.17287,70.78207500707714
75.0,10.000000000000009,4.0,0.8,28.31041578541251,3.24064,15.34785578541251
150.0,1.0000000000000004,1.0,0.8,115.64361708544038,8.10148,107.54213708544039
75.0,1.0000000000000004,0.0,0.8,58.718728818408856,8.90692,58.718728818408856
75.0,0.31622776601683805,1.0,0.8,69.51578384362962,6.41815,63.09763384362962
150.0,3.1622776601683813,0.0,0.8,103.14214848321728,11.58603,103.14214848321728
150.0,0.10000000000000002,8.0,0.8,153.47890039139173,4.06928,120.92466039139174
150.0,1.0000000000000004,8.0,0.8,96.91604094162211,4.14085,63.78924094162211
150.0,10.000000000000009,8.0,0.8,63.231499243846855,3.99911,31.238619243846856
150.0,3.1622776601683813,1.0,0.8,101.6965953666623,10.3841,91.31249536666229
75.0,0.31622776601683805,8.0,0.8,55.40017620383318,3.02186,31.22529620383318
150.0,0.10000000000000002,1.0,0.8,165.96930197321612,6.46162,159.5076819732161
75.0,0.10000000000000002,1.0,0.8,82.21996141655448,5.5989,76.62106141655448
75.0,3.1622776601683813,4.0,0.8,35.71948795806298,3.6506,21.117087958062978
150.0,1.0000000000000004,4.0,0.8,110.16675506769373,6.1738,85.47155506769373
75.0,0.10000000000000002,8.0,0.8,72.31312934645102,3.45239,44.694009346451026
150.0,3.1622776601683813,2.0,0.8,98.85385540551593,8.75295,81.34795540551593
75.0,3.1622776601683813,1.0,0.8,47.56210314689577,7.51555,40.046553146895775
150.0,0.31622776601683805,1.0,0.8,141.78450160375635,7.46455,134.31995160375635
75.0,1.0000000000000004,4.0,0.8,46.81578464954955,3.7722,31.72698464954955
75.0,10.000000000000009,0.0,0.8,47.498955500317194,11.60875,47.498955500317194
75.0,0.31622776601683805,2.0,0.8,67.71139264626628,5.34905,57.01329264626628
75.0,1.0000000000000004,1.0,0.8,56.192556494289825,6.90835,49.284206494289826
75.0,3.1622776601683813,0.0,0.8,50.424254715457316,9.67045,50.424254715457316
75.0,1.0000000000000004,2.0,0.8,53.54843342758896,5.65894,42.23055342758896
75.0,10.000000000000009,8.0,0.8,20.364338384070802,2.01671,4.230658384070804
75.0,10.000000000000009,2.0,0.8,36.89274959478778,5.53212,25.828509594787782
75.0,10.000000000000009,1.0,0.8,43.33903256142084,8.28529,35.05374256142083
150.0,0.31622776601683805,8.0,0.8,129.62437628157716,4.54837,93.23741628157715
150.0,1.0000000000000004,0.0,0.8,118.58815134865917,9.71246,118.58815134865917
150.0,10.000000000000009,0.0,0.8,97.14775732652757,13.32239,97.14775732652757
150.0,10.000000000000009,2.0,0.8,89.76184306284331,9.22448,71.31288306284331
150.0,0.10000000000000002,0.0,0.8,166.64917209033928,6.54171,166.64917209033928
75.0,0.31622776601683805,4.0,0.8,64.12566229415059,4.34808,46.73334229415059
150.0,1.0000000000000004,2.0,0.8,114.7435415096423,7.49902,99.7455015096423
150.0,3.1622776601683813,8.0,0.8,73.44291982350474,3.8059,42.99571982350474
150.0,0.31622776601683805,4.0,0.8,136.19412448681263,5.52609,114.08976448681263
75.0,3.1622776601683813,2.0,0.8,43.157841980656606,5.69366,31.770521980656603
75.0,1.0000000000000004,8.0,0.8,38.88991491603224,2.65566,17.64463491603224
75.0,0.10000000000000002,4.0,0.8,78.5346271275057,4.4448,60.7554271275057
150.0,10.000000000000009,4.0,0.8,78.1179205703992,6.39818,52.52520057039921
75.0,0.10000000000000002,0.0,0.8,83.23972761103263,6.40521,83.23972761103263
150.0,0.31622776601683805,2.0,0.8,140.726784597167,6.86879,126.98920459716702
150.0,0.10000000000000002,2.0,0.8,165.35788023359936,5.8929,153.57208023359937
150.0,10.000000000000009,1.0,0.8,94.06522853503535,11.2465,82.81872853503535
75.0,0.31622776601683805,0.0,0.8,70.18719687581708,6.83935,70.18719687581708
150.0,0.10000000000000002,4.0,0.8,164.33094005117937,5.68572,141.58806005117935
150.0,0.31622776601683805,0.0,0.8,141.98331244226665,7.85577,141.98331244226665
150.0,3.1622776601683813,4.0,0.8,89.87807755313042,6.35031,64.47683755313042
75.0,3.1622776601683813,8.0,0.8,26.072952015233682,2.17937,8.637992015233682
75.0,0.10000000000000002,2.0,0.8,81.34136306310381,5.30676,70.72784306310382
75.0,10.000000000000009,4.0,0.9,28.203453500215904,3.23905,15.247253500215903
150.0,1.0000000000000004,1.0,0.9,116.59599921191916,8.48946,108.10653921191917
75.0,1.0000000000000004,0.0,0.9,58.01910175591923,8.09133,58.01910175591923
75.0,0.31622776601683805,1.0,0.9,69.04524213343925,6.00793,63.037312133439244
150.0,3.1622776601683813,0.0,0.9,103.17216024728198,11.34583,103.17216024728198
150.0,0.10000000000000002,8.0,0.9,156.99778485157034,4.43547,121.51402485157035
150.0,1.0000000000000004,8.0,0.9,96.66064643743735,4.186,63.17264643743735
150.0,10.000000000000009,8.0,0.9,61.363954828241134,3.74885,31.373154828241134
150.0,3.1622776601683813,1.0,0.9,101.46979163171116,10.21375,91.25604163171116
75.0,0.31622776601683805,8.0,0.9,56.37624705639386,3.12591,31.368967056393856
150.0,0.10000000000000002,1.0,0.9,166.06020363390803,6.36229,159.69791363390803
75.0,0.10000000000000002,1.0,0.9,82.24767905937726,5.57147,76.67620905937726
75.0,3.1622776601683813,4.0,0.9,33.8829464537719,3.23861,20.928506453771902
150.0,1.0000000000000004,4.0,0.9,108.06822167234063,5.80776,84.83718167234062
75.0,0.10000000000000002,8.0,0.9,73.62506228194952,3.59932,44.83050228194952
150.0,3.1622776601683813,2.0,0.9,95.83280287200247,7.82736,80.17808287200248
75.0,3.1622776601683813,1.0,0.9,46.57368892259381,7.1092,39.46448892259381
150.0,0.31622776601683805,1.0,0.9,141.51139425427257,7.20954,134.30185425427257
75.0,1.0000000000000004,4.0,0.9,48.3875332302693,4.13016,31.866893230269298
75.0,10.000000000000009,0.0,0.9,46.973548425138205,10.81676,46.973548425138205
75.0,0.31622776601683805,2.0,0.9,68.543976080273,5.78818,56.967616080273
75.0,1.0000000000000004,1.0,0.9,55.743709161928905,6.61779,49.125919161928906
75.0,3.1622776601683813,0.0,0.9,51.07626323629096,10.38635,51.07626323629096
75.0,1.0000000000000004,2.0,0.9,53.72121701304838,5.69099,42.33923701304838
75.0,10.000000000000009,8.0,0.9,19.038395692255545,1.88359,3.969675692255544
75.0,10.000000000000009,2.0,0.9,37.59790715333744,5.72154,26.154827153337436
75.0,10.000000000000009,1.0,0.9,42.23081023486851,7.85156,34.37925023486851
150.0,0.31622776601683805,8.0,0.9,123.59825846691258,3.91861,92.24937846691259
150.0,1.0000000000000004,0.0,0.9,118.57730444110591,9.83589,118.57730444110591
150.0,10.000000000000009,0.0,0.9,97.16580858278684,13.50298,97.16580858278684
150.0,10.000000000000009,2.0,0.9,89.7052135071543,9.2785,71.1482135071543
150.0,0.10000000000000002,0.0,0.9,167.32536707321702,6.61652,167.32536707321702
75.0,0.31622776601683805,4.0,0.9,63.74403249043811,4.23969,46.7852724904381
150.0,1.0000000000000004,2.0,0.9,113.46432845553652,7.05774,99.34884845553651
150.0,3.1622776601683813,8.0,0.9,75.29458496321269,4.02128,43.124344963212685
150.0,0.31622776601683805,4.0,0.9,136.93715390290373,5.61731,114.46791390290373
75.0,3.1622776601683813,2.0,0.9,43.73853870182062,5.76394,32.21065870182062
75.0,1.0000000000000004,8.0,0.9,40.43303802728257,2.85229,17.61471802728257
75.0,0.10000000000000002,4.0,0.9,77.10960529207173,4.14705,60.521405292071734
150.0,10.000000000000009,4.0,0.9,81.14126695151634,6.95808,53.30894695151635
75.0,0.10000000000000002,0.0,0.9,83.05363212391671,6.37497,83.05363212391671
150.0,0.31622776601683805,2.0,0.9,140.73569498064992,6.76597,127.20375498064992
150.0,0.10000000000000002,2.0,0.9,163.96780143169147,5.6459,152.67600143169147
150.0,10.000000000000009,1.0,0.9,91.58270791189666,9.9291,81.65360791189666
75.0,0.31622776601683805,0.0,0.9,70.85012259576966,7.2435,70.85012259576966
150.0,0.10000000000000002,4.0,0.9,163.43384335103272,5.43677,141.6867633510327
150.0,0.31622776601683805,0.0,0.9,142.74933503116938,8.39529,142.74933503116938
150.0,3.1622776601683813,4.0,0.9,87.71789952788335,5.89603,64.13377952788335
75.0,3.1622776601683813,8.0,0.9,29.890080152645613,2.60707,9.033520152645611
75.0,0.10000000000000002,2.0,0.9,81.87312938418341,5.55433,70.76446938418341
75.0,10.000000000000009,4.0,1.0,25.647939960343745,2.81252,14.397859960343744
150.0,1.0000000000000004,1.0,1.0,116.21273219956815,8.13065,108.08208219956815
75.0,1.0000000000000004,0.0,1.0,59.007098287815104,9.09281,59.007098287815104
75.0,0.31622776601683805,1.0,1.0,69.67989065304558,6.27093,63.408960653045575
150.0,3.1622776601683813,0.0,1.0,103.32537820840624,11.44359,103.32537820840624
150.0,0.10000000000000002,8.0,1.0,159.131957364401,4.75497,121.09219736440099
150.0,1.0000000000000004,8.0,1.0,98.74675843230294,4.40147,63.53499843230294
150.0,10.000000000000009,8.0,1.0,59.488041507851484,3.55759,31.027321507851486
150.0,3.1622776601683813,1.0,1.0,100.91486384577729,9.84346,91.0714038457773
75.0,0.31622776601683805,8.0,1.0,56.45987473503992,3.12075,31.493874735039917
150.0,0.10000000000000002,1.0,1.0,166.09331192590625,6.31842,159.77489192590625
75.0,0.10000000000000002,1.0,1.0,80.66534526890791,5.02917,75.63617526890792
75.0,3.1622776601683813,4.0,1.0,34.91623574010222,3.44558,21.133915740102225
150.0,1.0000000000000004,4.0,1.0,109.34635730619814,6.12129,84.86119730619814
75.0,0.10000000000000002,8.0,1.0,68.83550009936404,3.13623,43.745660099364045
150.0,3.1622776601683813,2.0,1.0,95.95990899182073,7.87003,80.21984899182073
75.0,3.1622776601683813,1.0,1.0,46.644291587276655,7.09196,39.552331587276655
150.0,0.31622776601683805,1.0,1.0,140.7077451594719,6.87446,133.8332851594719
75.0,1.0000000000000004,4.0,1.0,47.68402709549863,4.01415,31.62742709549863
75.0,10.000000000000009,0.0,1.0,46.96996220182797,11.00849,46.96996220182797
75.0,0.31622776601683805,2.0,1.0,68.26371151497499,5.57288,57.11795151497499
75.0,1.0000000000000004,1.0,1.0,55.12269219480081,6.22478,48.89791219480081
75.0,3.1622776601683813,0.0,1.0,50.20347943254505,9.40714,50.20347943254505
75.0,1.0000000000000004,2.0,1.0,53.30730278271686,5.5777,42.15190278271686
75.0,10.000000000000009,8.0,1.0,21.434641396205375,2.1378,4.332241396205376
75.0,10.000000000000009,2.0,1.0,36.65276185415819,5.39807,25.856621854158192
75.0,10.000000000000009,1.0,1.0,41.68060057445023,7.48689,34.19371057445023
150.0,0.31622776601683805,8.0,1.0,127.67160410298669,4.25027,93.66944410298669
150.0,1.0000000000000004,0.0,1.0,118.56542181029718,9.70352,118.56542181029718
150.0,10.000000000000009,0.0,1.0,95.23996323162196,11.73462,95.23996323162196
150.0,10.000000000000009,2.0,1.0,88.09735912970913,8.87485,70.34765912970913
150.0,0.10000000000000002,0.0,1.0,166.63728022788598,6.64917,166.63728022788598
75.0,0.31622776601683805,4.0,1.0,62.26985579843948,4.00525,46.24885579843948
150.0,1.0000000000000004,2.0,1.0,112.72791913756292,6.8795,98.96891913756292
150.0,3.1622776601683813,8.0,1.0,76.26462519083744,4.20832,42.59806519083744
150.0,0.31622776601683805,4.0,1.0,135.9186155165538,5.51026,113.87757551655382
75.0,3.1622776601683813,2.0,1.0,42.53655593736343,5.3801,31.776355937363434
75.0,1.0000000000000004,8.0,1.0,42.6886564088596,3.13357,17.6200964088596
75.0,0.10000000000000002,4.0,1.0,79.27611769771943,4.64399,60.70015769771943
150.0,10.000000000000009,4.0,1.0,77.71276378733678,6.22833,52.799443787336784
75.0,0.10000000000000002,0.0,1.0,83.27501158019004,6.26143,83.27501158019004
150.0,0.31622776601683805,2.0,1.0,139.3482602538293,6.42758,126.4931002538293
150.0,0.10000000000000002,2.0,1.0,166.03134342506357,5.99747,154.03640342506355
150.0,10.000000000000009,1.0,1.0,93.5221230775956,10.84252,82.6796030775956
75.0,0.31622776601683805,0.0,1.0,70.72477984432273,7.40721,70.72477984432273
150.0,0.10000000000000002,4.0,1.0,162.6574591859222,5.23606,141.71321918592218
150.0,0.31622776601683805,0.0,1.0,142.52484808334455,7.88159,142.52484808334455
150.0,3.1622776601683813,4.0,1.0,86.6618491158998,5.78878,63.5067291158998
75.0,3.1622776601683813,8.0,1.0,26.782832294016757,2.22965,8.945632294016757
75.0,0.10000000000000002,2.0,1.0,80.44359014536138,4.99026,70.46307014536139
75.0,10.000000000000009,4.0,1.1,27.942985784433702,3.16278,15.291865784433702
150.0,1.0000000000000004,1.0,1.1,116.02645642554384,8.00882,108.01763642554384
75.0,1.0000000000000004,0.0,1.1,57.73390098492781,7.9361,57.73390098492781
75.0,0.31622776601683805,1.0,1.1,69.29626531614024,6.12556,63.170705316140236
150.0,3.1622776601683813,0.0,1.1,102.4699801510293,10.93856,102.4699801510293
150.0,0.10000000000000002,8.0,1.1,158.81272692859204,4.68543,121.32928692859204
150.0,1.0000000000000004,8.0,1.1,97.94484518168487,4.23123,64.09500518168487
150.0,10.000000000000009,8.0,1.1,59.57384827505145,3.57848,30.946008275051454
150.0,3.1622776601683813,1.0,1.1,100.89456286140025,9.91064,90.98392286140025
75.0,0.31622776601683805,8.0,1.1,56.8061451263007,3.16976,31.448065126300698
150.0,0.10000000000000002,1.0,1.1,166.22666748147626,6.23324,159.99342748147626
75.0,0.10000000000000002,1.0,1.1,82.2041349965135,5.6394,76.56473499651351
75.0,3.1622776601683813,4.0,1.1,34.79730911276031,3.40396,21.18146911276031
150.0,1.0000000000000004,4.0,1.1,110.54703562727232,6.47773,84.63611562727232
75.0,0.10000000000000002,8.0,1.1,71.87025957871164,3.4031,44.64545957871164
150.0,3.1622776601683813,2.0,1.1,95.33718407374695,7.71669,79.90380407374695
75.0,3.1622776601683813,1.0,1.1,45.61188892846054,6.57539,39.03649892846054
150.0,0.31622776601683805,1.0,1.1,141.18460092818574,7.13925,134.04535092818574
75.0,1.0000000000000004,4.0,1.1,45.037407469953614,3.46346,31.183567469953616
75.0,10.000000000000009,0.0,1.1,47.042188148685824,11.03187,47.042188148685824
75.0,0.31622776601683805,2.0,1.1,66.40015164783347,4.96217,56.47581164783347
75.0,1.0000000000000004,1.0,1.1,56.246246763635206,6.86111,49.3851367636352
75.0,3.1622776601683813,0.0,1.1,49.51518934874339,9.07963,49.51518934874339
75.0,1.0000000000000004,2.0,1.1,52.557271109605615,5.30011,41.957051109605615
75.0,10.000000000000009,8.0,1.1,18.81914713451122,1.83789,4.116027134511219
75.0,10.000000000000009,2.0,1.1,35.47368524393511,5.02584,25.42200524393511
75.0,10.000000000000009,1.0,1.1,41.003058859007346,7.11684,33.88621885900734
150.0,0.31622776601683805,8.0,1.1,127.5907531030842,4.29646,93.2190731030842
150.0,1.0000000000000004,0.0,1.1,117.24838744007756,8.70875,117.24838744007756
150.0,10.000000000000009,0.0,1.1,96.79965158655834,13.08468,96.79965158655834
150.0,10.000000000000009,2.0,1.1,87.00615565826403,8.39086,70.22443565826404
150.0,0.10000000000000002,0.0,1.1,166.2806755209616,6.60693,166.2806755209616
75.0,0.31622776601683805,4.0,1.1,64.03961484445448,4.34019,46.67885484445448
150.0,1.0000000000000004,2.0,1.1,113.60744690714337,7.15159,99.30426690714337
150.0,3.1622776601683813,8.0,1.1,71.77808974377184,3.65976,42.50000974377184
150.0,0.31622776601683805,4.0,1.1,135.68462365530183,5.48179,113.75746365530183
75.0,3.1622776601683813,2.0,1.1,42.217413564460074,5.32044,31.576533564460075
75.0,1.0000000000000004,8.0,1.1,40.20036823994021,2.80765,17.73916823994021
75.0,0.10000000000000002,4.0,1.1,77.93807071558025,4.36684,60.47071071558025
150.0,10.000000000000009,4.0,1.1,78.86263733587015,6.40115,53.25803733587014
75.0,0.10000000000000002,0.0,1.1,82.14484010869852,5.85346,82.14484010869852
150.0,0.31622776601683805,2.0,1.1,140.2172312173771,6.70064,126.8159512173771
150.0,0.10000000000000002,2.0,1.1,165.50167580027943,6.1329,153.23587580027942
150.0,10.000000000000009,1.0,1.1,93.9926891729816,11.00162,82.9910691729816
75.0,0.31622776601683805,0.0,1.1,70.06906230721842,6.63944,70.06906230721842
150.0,0.10000000000000002,4.0,1.1,162.70910475682552,5.30663,141.48258475682553
150.0,0.31622776601683805,0.0,1.1,141.99974344719044,7.81941,141.99974344719044
150.0,3.1622776601683813,4.0,1.1,90.06351504248224,6.35111,64.65907504248224
75.0,3.1622776601683813,8.0,1.1,26.901633632005034,2.24578,8.935393632005034
75.0,0.10000000000000002,2.0,1.1,80.51719718861625,4.96036,70.59647718861625
75.0,10.000000000000009,4.0,1.2,27.441674508316176,3.10997,15.001794508316175
150.0,1.0000000000000004,1.0,1.2,117.26943458002495,8.55115,108.71828458002494
75.0,1.0000000000000004,0.0,1.2,57.34649894048725,7.721,57.34649894048725
75.0,0.31622776601683805,1.0,1.2,68.44935101236621,5.72613,62.72322101236621
150.0,3.1622776601683813,0.0,1.2,102.71502168438978,10.66603,102.71502168438978
150.0,0.10000000000000002,8.0,1.2,159.23459516270165,4.71807,121.49003516270164
150.0,1.0000000000000004,8.0,1.2,96.76897109246474,4.27284,62.586251092464735
150.0,10.000000000000009,8.0,1.2,58.8410582980269,3.48695,30.9454582980269
150.0,3.1622776601683813,1.0,1.2,100.26419088329155,9.61861,90.64558088329154
75.0,0.31622776601683805,8.0,1.2,55.366941268243835,3.01351,31.258861268243834
150.0,0.10000000000000002,1.0,1.2,165.93589020989745,5.99489,159.94100020989745
75.0,0.10000000000000002,1.0,1.2,81.03003929237558,5.21692,75.81311929237557
75.0,3.1622776601683813,4.0,1.2,35.43375621364282,3.53284,21.302396213642822
150.0,1.0000000000000004,4.0,1.2,109.4519913725156,6.09186,85.08455137251559
75.0,0.10000000000000002,8.0,1.2,69.80284380230235,3.24728,43.82460380230235
150.0,3.1622776601683813,2.0,1.2,96.4054153559721,7.88908,80.6272553559721
75.0,3.1622776601683813,1.0,1.2,46.43526284490565,6.95164,39.48362284490565
150.0,0.31622776601683805,1.0,1.2,141.63958758883155,7.27361,134.36597758883156
75.0,1.0000000000000004,4.0,1.2,47.74604727557105,3.98685,31.79864727557105
75.0,10.000000000000009,0.0,1.2,44.77489592113506,9.36909,44.77489592113506
75.0,0.31622776601683805,2.0,1.2,67.05908429293407,5.1299,56.799284292934075
75.0,1.0000000000000004,1.0,1.2,54.77857967988135,6.11781,48.66076967988135
75.0,3.1622776601683813,0.0,1.2,50.09526127785171,9.22719,50.09526127785171
75.0,1.0000000000000004,2.0,1.2,52.197885985615734,5.19711,41.80366598561574
75.0,10.000000000000009,8.0,1.2,17.997002505834637,1.73651,4.104922505834637
75.0,10.000000000000009,2.0,1.2,34.31625867602523,4.72154,24.873178676025226
75.0,10.000000000000009,1.0,1.2,41.107627730484175,7.23735,33.870277730484176
150.0,0.31622776601683805,8.0,1.2,127.82970814476462,4.28561,93.54482814476462
150.0,1.0000000000000004,0.0,1.2,118.13845155106678,9.75813,118.13845155106678
150.0,10.000000000000009,0.0,1.2,96.99075974764956,13.14665,96.99075974764956
150.0,10.000000000000009,2.0,1.2,89.09977633557338,9.04838,71.00301633557338
150.0,0.10000000000000002,0.0,1.2,166.30274787313041,6.37465,166.30274787313041
75.0,0.31622776601683805,4.0,1.2,64.74473141289045,4.49911,46.748291412890445
150.0,1.0000000000000004,2.0,1.2,114.91652296718229,7.73192,99.45268296718228
150.0,3.1622776601683813,8.0,1.2,72.01540625673054,3.60904,43.14308625673054
150.0,0.31622776601683805,4.0,1.2,137.8055007335748,5.7606,114.7631007335748
75.0,3.1622776601683813,2.0,1.2,41.65805960129935,5.07776,31.50253960129935
75.0,1.0000000000000004,8.0,1.2,39.49311211227376,2.71908,17.740472112273757
75.0,0.10000000000000002,4.0,1.2,75.02067555178535,3.81551,59.758635551785346
150.0,10.000000000000009,4.0,1.2,76.20918277228834,5.96056,52.36694277228834
75.0,0.10000000000000002,0.0,1.2,82.80580221253251,6.01386,82.80580221253251
150.0,0.31622776601683805,2.0,1.2,139.06504286453992,6.3195,126.42604286453992
150.0,0.10000000000000002,2.0,1.2,165.05305405700756,5.86632,153.32041405700755
150.0,10.000000000000009,1.0,1.2,92.79948994862674,10.48244,82.31704994862675
75.0,0.31622776601683805,0.0,1.2,70.04149977802517,6.71302,70.04149977802517
150.0,0.10000000000000002,4.0,1.2,163.68474015764068,5.46322,141.83186015764068
150.0,0.31622776601683805,0.0,1.2,142.1512146414646,7.56085,142.1512146414646
150.0,3.1622776601683813,4.0,1.2,92.33782517071273,6.7549,65.31822517071274
75.0,3.1622776601683813,8.0,1.2,26.15220764507108,2.1694,8.79700764507108
75.0,0.10000000000000002,2.0,1.2,80.72767054855882,5.04475,70.63817054855882
75.0,10.000000000000009,4.0,1.3,26.071425171152196,2.8448,14.692225171152195
150.0,1.0000000000000004,1.0,1.3,115.65584358213127,7.87043,107.78541358213127
75.0,1.0000000000000004,0.0,1.3,57.720337695951,7.80364,57.720337695951
75.0,0.31622776601683805,1.0,1.3,68.6247814248552,5.74307,62.8817114248552
150.0,3.1622776601683813,0.0,1.3,103.37144214961816,11.37389,103.37144214961816
150.0,0.10000000000000002,8.0,1.3,157.44089569141087,4.45508,121.80025569141088
150.0,1.0000000000000004,8.0,1.3,97.56114863689156,4.22516,63.75986863689156
150.0,10.000000000000009,8.0,1.3,59.253221132425665,3.53415,30.980021132425666
150.0,3.1622776601683813,1.0,1.3,100.56254242279186,9.52439,91.03815242279187
75.0,0.31622776601683805,8.0,1.3,55.95750165711491,3.04195,31.62190165711491
150.0,0.10000000000000002,1.0,1.3,165.86947722952146,6.09503,159.77444722952146
75.0,0.10000000000000002,1.0,1.3,81.41935960479242,5.30184,76.11751960479242
75.0,3.1622776601683813,4.0,1.3,35.47336334756673,3.58318,21.14064334756673
150.0,1.0000000000000004,4.0,1.3,107.68132855807659,5.6641,85.02492855807658
75.0,0.10000000000000002,8.0,1.3,73.03664387980164,3.51178,44.942403879801645
150.0,3.1622776601683813,2.0,1.3,94.53394183444597,7.41814,79.69766183444597
