Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,problem_id,processing_pattern,sigma,strategy
0.0,0.0,0.57,0.0,0.43,0.0,0.3,0.07025,0.1875,4.0,2.294,84.08798999999998,"[82.78062790697636, 85.07424561403448, 0.0, 0.0, 0.0, 0.0]",1.175500722328283,"[1.1572245679726612, 1.189287996666735, 0.0, 0.0, 0.0, 0.0]",74.91198999999997,"[69.60853488372061, 78.91284210526257, 0.0, 0.0, 0.0, 0.0]",1.0472256306286918,"[0.9730864423805068, 1.1031551936931177, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.684,0.0,0.316,0.0,0.3,0.10800000000000001,0.1875,4.0,1.4140000000000001,38.99928,"[40.40227848101268, 38.3511111111107, 0.0, 0.0, 0.0, 0.0]",0.5451870333716264,"[0.56480012827205, 0.5361260129205557, 0.0, 0.0, 0.0, 0.0]",33.34328,"[31.579493670886148, 34.15812865497044, 0.0, 0.0, 0.0, 0.0]",0.4661194746692626,"[0.4414627775130315, 0.47751058037301997, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,3uXiz4V3sUrSmY9,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']"
0.0,0.0,0.35600000000000004,0.17,0.474,0.0,0.3,0.04078333333333335,0.1875,4.0,3.4960000000000004,68.86,"[68.86000000000041, 68.86000000000034, 68.8600000000001, 0.0, 0.0, 0.0]",0.9626223642582676,"[0.9626223642582661, 0.9626223642582662, 0.9626223642582665, 0.0, 0.0, 0.0]",54.87600000000001,"[53.39164556962061, 61.63528089887672, 44.8599999999999, 0.0, 0.0, 0.0]",0.7671342558965542,"[0.746383852597551, 0.8616250337002488, 0.6271164574589859, 0.0, 0.0, 0.0]",71.53376293418955,si1lNmExwYp0qHd,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB']"
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,15.759999999999994,"[0.0, 0.0, 15.76000000000019, 0.0, 0.0, 0.0]",0.2203155454648606,"[0.0, 0.0, 0.22031554546486418, 0.0, 0.0, 0.0]",-8.239999999999998,"[0.0, 0.0, -8.239999999999839, 0.0, 0.0, 0.0]",-0.11519036133441947,"[0.0, 0.0, -0.11519036133441707, 0.0, 0.0, 0.0]",71.53376293418955,klD1PHboiI6GI83,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']"
0.0,0.0,0.055999999999999994,0.7190000000000001,0.225,0.0,0.3,0.0015611111111111114,0.1875,4.0,5.718999999999999,54.01,"[54.010000000000176, 54.01000000000007, 54.00999999999972, 0.0, 0.0, 0.0]",0.7550280844262132,"[0.7550280844262145, 0.755028084426214, 0.7550280844262115, 0.0, 0.0, 0.0]",31.134,"[34.010000000000154, 34.01, 30.009999999999756, 0.0, 0.0, 0.0]",0.4352350375953662,"[0.4754398287601455, 0.47543982876014723, 0.4195221776269353, 0.0, 0.0, 0.0]",71.53376293418955,mlhb2P64mtEuQDH,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB_SAT']"
0.0,0.0,0.204,0.0,0.7959999999999999,0.0,0.3,0.04771679374527589,0.13744930201247166,4.0,3.8989999999999996,41.65976000000001,"[39.65557788944682, 49.47999999999975, 0.0, 0.0, 0.0, 0.0]",0.5823789814933491,"[0.5543616924770246, 0.6917013445178505, 0.0, 0.0, 0.0, 0.0]",26.06376,"[21.263618090451928, 44.79372549019585, 0.0, 0.0, 0.0, 0.0]",0.3643560597249502,"[0.29725289455294823, 0.6261899787294295, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Q8ZMcp5SHNKniCj,-0.7949057360609706,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']"
0.0,0.0,0.42200000000000004,0.0,0.578,0.0,0.3,0.04810101851851853,0.1746690277777778,4.0,2.943,64.58301999999999,"[60.14641868512152, 70.65969194312842, 0.0, 0.0, 0.0, 0.0]",0.902832695372335,"[0.8408116142366965, 0.9877810008140366, 0.0, 0.0, 0.0, 0.0]",52.81101999999999,"[45.675830449827274, 62.58386255924206, 0.0, 0.0, 0.0, 0.0]",0.7382670480872883,"[0.6385212880783048, 0.8748856482891617, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,55wGWrG0AsulSFG,-0.9539815926370548,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.838,0.0,0.162,0.0,0.3,0.06800833333333334,0.1875,4.0,2.367,77.96266999999997,"[106.75, 72.39757756563301, 0.0, 0.0, 0.0, 0.0]",1.08987234561846,"[1.4923023146176317, 1.0120756213011997, 0.0, 0.0, 0.0, 0.0]",68.49467000000001,"[92.28086419753086, 63.896384248210445, 0.0, 0.0, 0.0, 0.0]",0.9575152653861436,"[1.2900322926172438, 0.8932339307662954, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Gq2ftjqDBmr2chN,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.518,0.14400000000000002,0.33799999999999997,0.0,0.3,0.04173333333333334,0.1875,4.0,3.432,72.14,"[72.13999999999966, 72.13999999999959, 72.13999999999999, 0.0, 0.0, 0.0]",1.0084748381875028,"[1.0084748381875062, 1.0084748381875064, 1.0084748381875006, 0.0, 0.0, 0.0]",58.41199999999999,"[55.86781065088731, 62.92764478764439, 48.14000000000011, 0.0, 0.0, 0.0]",0.8165654594983146,"[0.7809991863881872, 0.8796915219675732, 0.6729689313882249, 0.0, 0.0, 0.0]",71.53376293418955,PCWdMJAPeV3vIAW,-1.0,75.0,"['TTB_SAT', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']"
0.0,0.0,0.265,0.158,0.5770000000000001,0.0,0.3,0.041194444444444464,0.1875,4.0,3.467,40.13999999999999,"[40.139999999999674, 40.13999999999998, 40.14000000000009, 0.0, 0.0, 0.0]",0.5611336291217961,"[0.5611336291217978, 0.5611336291217974, 0.5611336291217971, 0.0, 0.0, 0.0]",26.27199999999999,"[25.276915077989425, 34.4796226415095, 16.14000000000001, 0.0, 0.0, 0.0]",0.3672671326429452,"[0.35335642976372056, 0.4820048775181932, 0.22562772232251485, 0.0, 0.0, 0.0]",71.53376293418955,q8OiXnEuGsljtb2,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']"
0.0,0.0,0.092,0.539,0.369,0.0,0.3,0.002561111111111112,0.1875,4.0,5.539,27.779999999999994,"[27.78000000000007, 27.780000000000022, 27.780000000000253, 0.0, 0.0, 0.0]",0.3883480871201667,"[0.3883480871201649, 0.3883480871201671, 0.3883480871201646, 0.0, 0.0, 0.0]",5.624000000000001,"[7.78000000000004, 7.7799999999999825, 3.7799999999999767, 0.0, 0.0, 0.0]",0.07862021749329799,"[0.10875983145410059, 0.10875983145409995, 0.05284218032088697, 0.0, 0.0, 0.0]",71.53376293418955,nQ4KJRm5qzDmfGs,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB_SAT']"
0.0,0.0,0.249,0.0,0.7509999999999999,0.0,0.3,0.04991222222222223,0.15921416666666668,4.0,3.2119999999999997,46.40529999999999,"[46.645778961384835, 45.680000000000156, 0.0, 0.0, 0.0, 0.0]",0.6487188440330264,"[0.6520805986999265, 0.6385795759412937, 0.0, 0.0, 0.0, 0.0]",33.557300000000005,"[31.300905459387508, 40.36273092369492, 0.0, 0.0, 0.0, 0.0]",0.469111348593145,"[0.43756827790793135, 0.5642472766437309, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,02RpShoPR0hc5AX,-0.87673568818514,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.33799999999999997,0.0,0.662,0.0,0.3,0.034731111111111115,0.170585,4.0,3.22,47.3244,"[47.44120845921457, 47.09562130177494, 0.0, 0.0, 0.0, 0.0]",0.6615673223221606,"[0.6632002359901019, 0.6583691304636523, 0.0, 0.0, 0.0, 0.0]",34.444399999999995,"[34.16628398791534, 34.98911242603539, 0.0, 0.0, 0.0, 0.0]",0.4815124856732136,"[0.4776245871386355, 0.4891272455249581, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,lIbaNiqegro6KIA,-0.9564701897018972,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.009252373393801964,0.11683951247165528,4.0,6.417000000000001,35.75,"[35.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4997640070030942,"[0.4997640070030907, 0.0, 0.0, 0.0, 0.0, 0.0]",10.082,"[10.082, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14094043968126424,"[0.14094043968126246, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,IBOZgXFSkyvyiUf,-0.7890333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.247,0.0,0.753,0.0,0.3,0.04735698034769464,0.13956725056689342,4.0,3.597,69.68365,"[78.37428950863291, 43.18951417004041, 0.0, 0.0, 0.0, 0.0]",0.9741365075972356,"[1.0956265446392919, 0.6037640464933253, 0.0, 0.0, 0.0, 0.0]",55.29565,"[61.32249667994716, 36.92230769230772, 0.0, 0.0, 0.0, 0.0]",0.7730007164710674,"[0.85725249399172, 0.5161521801429069, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,VHZfp8VcgwqWdru,-0.8483959311424101,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.263,0.0,0.737,0.0,0.3,0.04979546296296297,0.17708986111111116,4.0,2.795,21.652399999999986,"[21.365101763907763, 22.45749049429648, 0.0, 0.0, 0.0, 0.0]",0.302687837349197,"[0.29867157671494493, 0.31394252969688263, 0.0, 0.0, 0.0, 0.0]",10.472399999999986,"[8.632401628222423, 15.62859315589352, 0.0, 0.0, 0.0, 0.0]",0.1463980024318657,"[0.12067590567218121, 0.21847855494854454, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,12Smwv1zSNyuuxE,-0.9576405384006332,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.835,0.165,0.0,0.0,0.3,0.0402,0.1875,4.0,3.485,79.61999999999998,"[0.0, 79.62000000000106, 79.62000000000025, 0.0, 0.0, 0.0]",1.1130408458066117,"[0.0, 1.1130408458066088, 1.1130408458066092, 0.0, 0.0, 0.0]",65.68,"[0.0, 67.66790419161768, 55.620000000000005, 0.0, 0.0, 0.0]",0.9181678316073631,"[0.0, 0.9459575648756392, 0.7775349390073352, 0.0, 0.0, 0.0]",71.53376293418955,rVjVpCboG0KJwv1,-1.0,75.0,"['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.872,0.0,0.128,0.0,0.3,0.10933333333333334,0.1875,4.0,1.3940000000000001,57.02907,"[42.83874999999988, 59.11205275229375, 0.0, 0.0, 0.0, 0.0]",0.797232910177901,"[0.5988605693707361, 0.8263517858927124, 0.0, 0.0, 0.0, 0.0]",51.453070000000004,"[33.99499999999991, 54.01572247706436, 0.0, 0.0, 0.0, 0.0]",0.7192837044982014,"[0.4752301375683965, 0.7551080812952387, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,YwmSZ9XOPRdJfbN,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.68,0.0,0.32,0.0,0.3,0.06825,0.1875,4.0,2.373,89.43904,"[119.58000000000098, 75.2550588235301, 0.0, 0.0, 0.0, 0.0]",1.2503052591023789,"[1.6716581806274047, 1.0520215313258892, 0.0, 0.0, 0.0, 0.0]",79.94704,"[107.29250000000089, 67.07858823529459, 0.0, 0.0, 0.0, 0.0]",1.1176126729632634,"[1.499886146052572, 0.9377192738624105, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,WdVOkNPSiCkiKDf,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,23.27,"[0.0, 0.0, 23.270000000000355, 0.0, 0.0, 0.0]",0.3253009354674687,"[0.0, 0.0, 0.32530093546747, 0.0, 0.0, 0.0]",-0.7300000000000004,"[0.0, 0.0, -0.7300000000000105, 0.0, 0.0, 0.0]",-0.010204971331811443,"[0.0, 0.0, -0.01020497133181134, 0.0, 0.0, 0.0]",71.53376293418955,EDYV3TvmyqJrQOZ,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']"
0.0,0.0,0.5670000000000001,0.0,0.433,0.0,0.3,0.067025,0.1875,1.0,2.39,84.02986999999995,"[82.57327944572705, 85.14222222222163, 0.0, 0.0, 0.0, 0.0]",1.1746882388573177,"[1.1543259582428753, 1.190238269732192, 0.0, 0.0, 0.0, 0.0]",81.63986999999996,"[79.17605080831368, 83.52141093474367, 0.0, 0.0, 0.0, 0.0]",1.1412774423052223,"[1.1068346968012213, 1.1675802797006989, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']"
