Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,problem_id,processing_pattern,sigma,strategy,km_strategy,km_WADD,km_SAT_TTB,km_TTB_SAT,km_TTB,cluster_centers,cluster_points
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,4.0,8.0,35.75,"[35.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4997640070030942,"[0.4997640070030907, 0.0, 0.0, 0.0, 0.0, 0.0]",3.75,"[3.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05242279793738752,"[0.0524227979373885, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,IBOZgXFSkyvyiUf,-0.8285285714285713,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.02473550028344671,0.08228362599206349,4.0,5.615,85.34610000000002,"[85.34610000000087, 0.0, 0.0, 0.0, 0.0, 0.0]",1.1930883613450851,"[1.1930883613451002, 0.0, 0.0, 0.0, 0.0, 0.0]",62.886100000000006,"[62.88610000000057, 0.0, 0.0, 0.0, 0.0, 0.0]",0.8791107502320921,"[0.8791107502320882, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,VHZfp8VcgwqWdru,-0.7090333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']",0.0,0.5,0.5,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.006604497354497353,0.10573667800453512,4.0,7.02,37.939999999999976,"[37.93999999999983, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5303789209985286,"[0.5303789209985316, 0.0, 0.0, 0.0, 0.0, 0.0]",9.859999999999985,"[9.85999999999993, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1378370100433707,"[0.13783701004336882, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,12Smwv1zSNyuuxE,-0.8064476190476189,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.4,0.6,,
0.0,0.0,0.8440000000000001,0.156,0.0,0.0,0.3,0.04197222222222223,0.1875,4.0,3.458,79.61999999999998,"[0.0, 79.620000000001, 79.62000000000022, 0.0, 0.0, 0.0]",1.1130408458066117,"[0.0, 1.1130408458066088, 1.1130408458066092, 0.0, 0.0, 0.0]",65.788,"[0.0, 67.66739336492984, 55.61999999999996, 0.0, 0.0, 0.0]",0.91967760818796,"[0.0, 0.9459504238185079, 0.777534939007335, 0.0, 0.0, 0.0]",71.53376293418955,rVjVpCboG0KJwv1,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB']","['SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB']",0.0,0.6,0.0,0.4,,
0.0,0.0,0.35600000000000004,0.0,0.644,0.0,0.3,0.06312185185185186,0.11881305555555552,4.0,3.107,68.369,"[56.38385093167708, 90.04999999999949, 0.0, 0.0, 0.0, 0.0]",0.9557584725816659,"[0.7882131264861519, 1.2588461211364605, 0.0, 0.0, 0.0, 0.0]",55.941,"[41.122981366459605, 82.74662921348265, 0.0, 0.0, 0.0, 0.0]",0.782022330510772,"[0.5748751314018291, 1.156749286202229, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,YwmSZ9XOPRdJfbN,-0.742937174869948,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.682,0.0,0.318,0.0,0.3,0.06945277777777778,0.1875,4.0,2.333,89.84952000000001,"[119.58000000000096, 75.986920821115, 0.0, 0.0, 0.0, 0.0]",1.2560435284616691,"[1.6716581806274045, 1.0622525322905432, 0.0, 0.0, 0.0, 0.0]",80.51752000000002,"[107.61773584905748, 67.88134897360753, 0.0, 0.0, 0.0, 0.0]",1.1255876483678822,"[1.5044327522384626, 0.9489413975895169, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,WdVOkNPSiCkiKDf,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.002834467120181407,0.1262755102040816,4.0,7.0,23.27,"[23.270000000000355, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3253009354674687,"[0.32530093546747, 0.0, 0.0, 0.0, 0.0, 0.0]",-4.730000000000002,"[-4.729999999999955, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06612262246502479,"[-0.06612262246502412, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,EDYV3TvmyqJrQOZ,-0.95,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.014,0.0,0.986,0.0,3.2,0.0062385229953628215,0.09250223112385447,4.0,7.979,4.397760000000001,"[5.3784381338742895, -64.66999999999999, 0.0, 0.0, 0.0, 0.0]",0.08400206993310347,"[0.1027341046925191, -1.2352683781229084, 0.0, 0.0, 0.0, 0.0]",-27.51824,"[-26.763549695740128, -80.66999999999999, 0.0, 0.0, 0.0, 0.0]",-0.5256287566661039,"[-0.5112133388815416, -1.5408860377791098, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,tK9NSXZJXL2a1DM,-0.6465396825396825,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.1,0.3,0.6,0.0,,
0.0,0.0,0.14300000000000002,0.141,0.716,0.0,3.2,0.023775000000000004,0.1875,4.0,3.732,-18.529999999999994,"[-18.5300000000002, -18.53000000000003, -18.530000000000026, 0.0, 0.0, 0.0]",-0.3539434520893379,"[-0.3539434520893393, -0.35394345208933886, -0.35394345208933886, 0.0, 0.0, 0.0]",-33.457999999999984,"[-32.88195530726241, -27.39713286713295, -42.52999999999998, 0.0, 0.0, 0.0]",-0.6390847285485738,"[-0.6280816391203367, -0.5233154767589456, -0.8123699415736384, 0.0, 0.0, 0.0]",52.35299562858668,HO2m16im97e1RLZ,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.838,0.162,0.0,0.0,3.2,0.041608333333333344,0.1875,4.0,3.454,79.15,"[0.0, 79.15000000000093, 79.14999999999976, 0.0, 0.0, 0.0]",1.5118523601117706,"[0.0, 1.511852360111784, 1.5118523601117662, 0.0, 0.0, 0.0]",65.33399999999999,"[0.0, 67.30274463007255, 55.149999999999835, 0.0, 0.0, 0.0]",1.2479515109986403,"[0.0, 1.2855567063925855, 1.0534258706274697, 0.0, 0.0, 0.0]",52.35299562858668,8EHleEowa3Bcw0G,-1.0,75.0,"['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.376,0.0,0.624,0.0,3.2,0.06623611111111112,0.1875,4.0,2.427,51.86800000000001,"[50.60490384615364, 53.964202127659604, 0.0, 0.0, 0.0, 0.0]",0.9907360481904902,"[0.966609517536788, 1.0307758224668477, 0.0, 0.0, 0.0, 0.0]",42.16000000000001,"[37.83567307692298, 49.33654255319154, 0.0, 0.0, 0.0, 0.0]",0.8053025331940901,"[0.7227031160803973, 0.9423824169146882, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,B7AmiGrF0VHtZKs,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.01012682256235828,0.09864593820861677,4.0,7.046,27.74000000000001,"[27.740000000000542, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5298646174289389,"[0.5298646174289325, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.4440000000000018,"[-0.4439999999999943, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.008480890055459614,"[-0.008480890055459543, 0.0, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,2O9UAcifjV8B4g6,-0.7885238095238094,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT']",0.0,0.1,0.5,0.4,,
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.0032773919753086426,0.08498263888888885,4.0,8.505,34.229240000000004,"[34.22923999999977, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6538162637881516,"[0.6538162637881476, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2092399999999982,"[0.2092399999999986, 0.0, 0.0, 0.0, 0.0, 0.0]",0.003996714944153936,"[0.0039967149441539375, 0.0, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,l6dGWbHa5ETDOcj,-0.9615,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,3.2,0.0,0.1875,4.0,6.0,33.26,"[0.0, 0.0, 33.25999999999933, 0.0, 0.0, 0.0]",0.6353027100103283,"[0.0, 0.0, 0.635302710010328, 0.0, 0.0, 0.0]",9.260000000000003,"[0.0, 0.0, 9.260000000000167, 0.0, 0.0, 0.0]",0.17687622052602647,"[0.0, 0.0, 0.17687622052602597, 0.0, 0.0, 0.0]",52.35299562858668,6lht0ZurQP2rMOw,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.03,0.0,0.97,0.0,3.2,0.016696009070294785,0.11047113945578232,4.0,5.707000000000002,52.38841000000002,"[53.06289690721599, 30.58000000000001, 0.0, 0.0, 0.0, 0.0]",1.0006764535818455,"[1.013559897960094, 0.5841117520179145, 0.0, 0.0, 0.0, 0.0]",29.560409999999994,"[30.147432989691232, 10.57999999999999, 0.0, 0.0, 0.0, 0.0]",0.5646364576673605,"[0.5758492446844659, 0.202089677447663, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,U6NalRd3JS7aHgM,-0.8186333333333332,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB']",0.0,0.3,0.0,0.7,,
0.0,0.0,0.809,0.191,0.0,0.0,3.2,0.03887777777777778,0.1875,4.0,3.563,18.92000000000001,"[0.0, 18.920000000000066, 18.920000000000048, 0.0, 0.0, 0.0]",0.36139288254345797,"[0.0, 0.36139288254346036, 0.3613928825434569, 0.0, 0.0, 0.0]",4.668000000000002,"[0.0, 6.969443757725643, -5.080000000000013, 0.0, 0.0, 0.0]",0.08916395220469672,"[0.0, 0.13312406814635083, -0.09703360694084394, 0.0, 0.0, 0.0]",52.35299562858668,iubSyA0EPXwngsD,-1.0,75.0,"['TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB']",0.0,0.4,0.0,0.6,,
0.0,0.0,0.314,0.163,0.523,0.0,3.2,0.03667777777777778,0.1875,4.0,3.613,4.609999999999999,"[4.609999999999982, 4.609999999999979, 4.610000000000011, 0.0, 0.0, 0.0]",0.08805608818844292,"[0.08805608818844304, 0.08805608818844236, 0.0880560881884431, 0.0, 0.0, 0.0]",-9.842,"[-11.099369024856667, -2.7912738853503067, -19.389999999999983, 0.0, 0.0, 0.0]",-0.1879930628960208,"[-0.21201019906482338, -0.05331641201876478, -0.3703704012958583, 0.0, 0.0, 0.0]",52.35299562858668,KUyNdHbCfa4jtIt,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.36,0.0,0.64,0.0,3.2,0.07145045729402873,0.1689287528344671,4.0,2.664,56.26189,"[53.0208593749998, 62.023722222222155, 0.0, 0.0, 0.0, 0.0]",1.0746641968521642,"[1.0127569346967558, 1.1847215517951208, 0.0, 0.0, 0.0, 0.0]",45.60588999999999,"[38.620859374999974, 58.023722222222204, 0.0, 0.0, 0.0, 0.0]",0.8711228355211342,"[0.7377010410061733, 1.1083171368810683, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,KKfFP00BlY0FyTD,-0.9333854166666666,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,0.9,0.1,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.0047911111111111114,0.07140666666666666,4.0,9.258,33.522510000000004,"[33.522510000000175, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6403169407500999,"[0.640316940750085, 0.0, 0.0, 0.0, 0.0, 0.0]",-3.50949,"[-3.509490000000046, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.06703513252417763,"[-0.06703513252417706, 0.0, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,fNApTMMb9VDwixr,-0.2791904761904763,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'WADD', 'WADD', 'TTB_SAT', 'WADD', 'TTB_SAT', 'WADD', 'WADD', 'WADD', 'WADD']",0.8,0.0,0.2,0.0,,
0.0,0.0,0.057,0.0,0.943,0.0,3.2,0.005442839506172839,0.10679777777777777,4.0,7.751,17.516400000000004,"[18.587879109225874, -0.20999999999999552, 0.0, 0.0, 0.0, 0.0]",0.3345825733501177,"[0.35504900695837205, -0.004011231782987561, 0.0, 0.0, 0.0, 0.0]",-13.4876,"[-13.323043478260896, -16.210000000000008, 0.0, 0.0, 0.0, 0.0]",-0.2576280466486861,"[-0.2544848354577449, -0.30962889143918904, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,aIfvrznIQLqTBd0,-0.8656666666666666,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'WADD', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']",0.2,0.1,0.6,0.1,,
0.0,0.0,0.0,0.033,0.967,0.0,3.2,0.0028629081632653066,0.10865168367346936,4.0,7.746,21.2498,"[21.691385729058958, 0.0, 8.310000000000002, 0.0, 0.0, 0.0]",0.4058946340101464,"[0.4143294088259381, 0.0, 0.15873017198393943, 0.0, 0.0, 0.0]",-9.7342,"[-9.530951396070321, 0.0, -15.69, 0.0, 0.0, 0.0]",-0.18593396391408712,"[-0.1820516912477516, 0.0, -0.29969631750036224, 0.0, 0.0, 0.0]",52.35299562858668,f2xpn3YCjwjoU5x,-0.9538809523809524,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB', 'TTB_SAT', 'WADD', 'TTB', 'TTB_SAT', 'TTB', 'TTB', 'WADD', 'TTB']",0.2,0.0,0.3,0.5,,
0.0,0.0,0.772,0.0,0.228,0.0,3.2,0.09306944444444444,0.1875,4.0,1.707,89.87460999999998,"[102.09223684210538, 86.26629533678728, 0.0, 0.0, 0.0, 0.0]",1.7167042481696135,"[1.9500744057969295, 1.6477814555024841, 0.0, 0.0, 0.0, 0.0]",83.04660999999999,"[91.68872807017549, 80.49427461139865, 0.0, 0.0, 0.0, 0.0]",1.5862819119113296,"[1.7513559056038026, 1.5375294889037012, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,B9PWF5Bu1hHzIBA,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.112,0.48,0.408,0.0,3.2,0.002888888888888889,0.1875,4.0,5.48,13.849999999999996,"[13.850000000000055, 13.849999999999978, 13.850000000000101, 0.0, 0.0, 0.0]",0.2645502866398991,"[0.2645502866398996, 0.26455028663989916, 0.26455028663990005, 0.0, 0.0, 0.0]",-8.070000000000004,"[-6.150000000000047, -6.149999999999987, -10.149999999999997, 0.0, 0.0, 0.0]",-0.15414590708909656,"[-0.11747178793035339, -0.11747178793035222, -0.19387620284440352, 0.0, 0.0, 0.0]",52.35299562858668,SaPACZPUDlvdmkP,-1.0,75.0,"['TTB', 'TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.519,0.158,0.32299999999999995,0.0,3.2,0.04090000000000001,0.1875,4.0,3.434,68.36,"[68.36000000000031, 68.36000000000041, 68.36000000000003, 0.0, 0.0, 0.0]",1.3057514508811197,"[1.305751450881128, 1.3057514508811159, 1.3057514508811237, 0.0, 0.0, 0.0]",54.62400000000001,"[52.335232198142634, 59.173102119460886, 44.359999999999886, 0.0, 0.0, 0.0]",1.0433786900662707,"[0.9996606988725094, 1.1302715615216823, 0.8473249613968195, 0.0, 0.0, 0.0]",52.35299562858668,X1an3is3yUOfCuZ,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']","['TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB']",0.0,0.3,0.0,0.7,,
0.0,0.0,0.648,0.0,0.35200000000000004,0.0,3.2,0.04091450963718822,0.15780711451247167,4.0,4.105,67.80999999999997,"[67.8100000000003, 67.80999999999983, 0.0, 0.0, 0.0, 0.0]",1.2952458438304375,"[1.2952458438304446, 1.2952458438304504, 0.0, 0.0, 0.0, 0.0]",51.38999999999997,"[40.55999999999988, 57.27296296296319, 0.0, 0.0, 0.0, 0.0]",0.9816057206082608,"[0.7747407672284713, 1.093976806394806, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,uosTR7R5rWOZ2TL,-0.9016887816646562,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB', 'SAT_TTB']",0.0,0.6,0.1,0.3,,
0.0,0.0,0.701,0.0,0.299,0.0,3.2,0.06560833333333335,0.1875,4.0,2.42,30.99958,"[39.67000000000006, 27.301355206847326, 0.0, 0.0, 0.0, 0.0]",0.5921261931203238,"[0.7577407849100901, 0.5214860177349536, 0.0, 0.0, 0.0, 0.0]",21.31958,"[27.001103678929827, 18.89621968616258, 0.0, 0.0, 0.0, 0.0]",0.4072275090283221,"[0.5157508821555594, 0.36093865230215233, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,aA237K2hoPccOCz,-1.0,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB']",0.0,0.8,0.0,0.2,,
0.0,0.0,0.369,0.0,0.631,0.0,3.2,0.07259444444444445,0.1875,4.0,2.261,82.03208000000002,"[81.68779714738461, 82.62081300813018, 0.0, 0.0, 0.0, 0.0]",1.5669032691456424,"[1.5603270866659167, 1.578148719402335, 0.0, 0.0, 0.0, 0.0]",72.98807999999998,"[69.69413629160033, 78.62081300813017, 0.0, 0.0, 0.0, 0.0]",1.3941528870249742,"[1.3312349265749597, 1.5017443044882832, 0.0, 0.0, 0.0, 0.0]",52.35299562858668,aYhiKG1buBq3xGu,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.196,0.16899999999999998,0.635,0.0,0.3,0.006875000000000001,0.1875,1.0,4.898,91.59999999999998,"[91.59999999999903, 91.60000000000011, 91.60000000000025, 0.0, 0.0, 0.0]",1.2805142109505856,"[1.2805142109505987, 1.2805142109505923, 1.2805142109505911, 0.0, 0.0, 0.0]",86.70199999999998,"[86.92440944881795, 86.93163265306143, 85.60000000000025, 0.0, 0.0, 0.0]",1.212043047137966,"[1.2151522006299198, 1.2152531767836348, 1.196637734250769, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['TTB_SAT', 'TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB']",0.0,0.1,0.0,0.9,,
