Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,problem_id,processing_pattern,sigma,strategy
0.0,0.0,0.6,0.0,0.4,0.0,0.3,0.07071388888888891,0.1875,4.0,2.306,84.20422999999998,"[82.44609999999966, 85.37631666666606, 0.0, 0.0, 0.0, 0.0]",1.1771256892702142,"[1.1525480642734998, 1.1935107726013605, 0.0, 0.0, 0.0, 0.0]",74.98022999999998,"[68.82609999999973, 79.08298333333276, 0.0, 0.0, 0.0, 0.0]",1.0481795857570244,"[0.9621484621649147, 1.105533668151769, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB']"
0.0,0.0,0.713,0.0,0.287,0.0,0.3,0.11008333333333334,0.1875,4.0,1.391,38.92048,"[40.04055749128925, 38.46962131837268, 0.0, 0.0, 0.0, 0.0]",0.5440854556443021,"[0.5597434812443208, 0.5377827160269054, 0.0, 0.0, 0.0, 0.0]",33.356480000000005,"[31.092822299651647, 34.267657784010915, 0.0, 0.0, 0.0, 0.0]",0.4663040029180021,"[0.434659397524728, 0.4790417332796717, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,3uXiz4V3sUrSmY9,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.397,0.0,0.603,0.0,0.3,0.04213055555555556,0.1875,4.0,3.096,63.04752000000001,"[61.3134660033172, 65.68136020151172, 0.0, 0.0, 0.0, 0.0]",0.8813673070435728,"[0.8571262504353969, 0.9181868464257565, 0.0, 0.0, 0.0, 0.0]",50.66352000000001,"[46.480961857380215, 57.01637279597012, 0.0, 0.0, 0.0, 0.0]",0.7082462591351446,"[0.6497765523692876, 0.7970554107215712, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,si1lNmExwYp0qHd,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']"
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,15.759999999999994,"[0.0, 0.0, 15.76000000000019, 0.0, 0.0, 0.0]",0.2203155454648606,"[0.0, 0.0, 0.22031554546486418, 0.0, 0.0, 0.0]",-8.239999999999998,"[0.0, 0.0, -8.239999999999839, 0.0, 0.0, 0.0]",-0.11519036133441947,"[0.0, 0.0, -0.11519036133441707, 0.0, 0.0, 0.0]",71.53376293418955,klD1PHboiI6GI83,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']"
0.0,0.0,0.146,0.16899999999999998,0.685,0.0,0.3,0.005133333333333334,0.1875,4.0,5.107,54.01,"[54.00999999999961, 54.01000000000016, 54.01000000000016, 0.0, 0.0, 0.0]",0.7550280844262132,"[0.7550280844262142, 0.7550280844262144, 0.7550280844262145, 0.0, 0.0, 0.0]",33.582,"[34.29029197080256, 34.39356164383574, 30.010000000000126, 0.0, 0.0, 0.0]",0.4694566400888927,"[0.47935814591985265, 0.4808017953071664, 0.419522177626932, 0.0, 0.0, 0.0]",71.53376293418955,mlhb2P64mtEuQDH,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT']"
0.0,0.0,0.209,0.0,0.7909999999999999,0.0,0.3,0.045859170445956166,0.14398041950113374,4.0,3.888,44.43186,"[43.09802781289479, 49.47999999999975, 0.0, 0.0, 0.0, 0.0]",0.6211313116699443,"[0.602485120942754, 0.6917013445178503, 0.0, 0.0, 0.0, 0.0]",28.879860000000008,"[24.685891276864368, 44.752727272727036, 0.0, 0.0, 0.0, 0.0]",0.4037234840640107,"[0.3450942640830382, 0.6256168477240532, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Q8ZMcp5SHNKniCj,-0.7641334941696823,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']"
0.0,0.0,0.12300000000000001,0.0,0.877,0.0,0.3,0.01974546296296296,0.14557736111111108,4.0,4.44,67.22180999999999,"[67.90443557582714, 62.35463414634143, 0.0, 0.0, 0.0, 0.0]",0.939721430030788,"[0.9492641347316975, 0.8716811696835693, 0.0, 0.0, 0.0, 0.0]",49.46181,"[49.897594070695995, 46.35463414634147, 0.0, 0.0, 0.0, 0.0]",0.691447058999321,"[0.6975390644079642, 0.6480105651507146, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,55wGWrG0AsulSFG,-0.8874333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']"
0.0,0.0,0.838,0.0,0.162,0.0,0.3,0.06895833333333334,0.1875,4.0,2.335,78.31445,"[106.75, 72.81736276849706, 0.0, 0.0, 0.0, 0.0]",1.0947900234473704,"[1.4923023146176317, 1.0179439719323577, 0.0, 0.0, 0.0, 0.0]",68.97444999999999,"[92.40432098765432, 64.44504773269745, 0.0, 0.0, 0.0, 0.0]",0.9642223080513168,"[1.291758146047281, 0.900903924095064, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Gq2ftjqDBmr2chN,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']"
0.0,0.0,0.513,0.0,0.48700000000000004,0.0,0.3,0.04601111111111112,0.1875,4.0,2.798,68.49788000000001,"[66.52168377823445, 70.37391812865481, 0.0, 0.0, 0.0, 0.0]",0.9575601393011782,"[0.9299340765763067, 0.9837860506988643, 0.0, 0.0, 0.0, 0.0]",57.30588,"[52.665420944558754, 61.71115009746573, 0.0, 0.0, 0.0, 0.0]",0.8011025514304472,"[0.7362316587904143, 0.8626856405448667, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,PCWdMJAPeV3vIAW,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT']"
0.0,0.0,0.217,0.0,0.7829999999999999,0.0,0.3,0.015138888888888891,0.1875,4.0,4.042,36.60504,"[36.58038314176208, 36.69400921658996, 0.0, 0.0, 0.0, 0.0]",0.51171696410933,"[0.5113722757100909, 0.5129607015130477, 0.0, 0.0, 0.0, 0.0]",20.437039999999982,"[20.008224776500413, 21.984331797235026, 0.0, 0.0, 0.0, 0.0]",0.28569781822888163,"[0.27970323321181845, 0.3073280489586491, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,q8OiXnEuGsljtb2,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']"
