Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_matrix,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,probabilities,problem_id,processing_pattern,sigma,trial_weight_con_exclude,trial_weight_exp_exclude,trial_weight_exclude
0.0,0.0,0.6859999999999999,0.0,0.314,0.0,0.3,0.0691527777777778,0.1875,4.0,2.338,89.67360000000002,"[119.58000000000096, 75.98466472303271, 0.0, 0.0, 0.0, 0.0]",1.4032988012894745,"[1.871302932615559, 1.1890811668340817, 0.0, 0.0, 0.0, 0.0]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",80.3216,"[107.64369426751679, 67.81556851311998, 0.0, 0.0, 0.0, 0.0]",1.2569497042346092,"[1.6845121321322691, 1.0612432868003974, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.09, 0.19, 0.08, 0.64]",WdVOkNPSiCkiKDf,-1.0,75.0,0.8799999999999999,1.0277777777777777,0.9523809523809523
0.0,0.0,0.853,0.147,0.0,0.0,3.2,0.04401111111111112,0.1875,4.0,3.3739999999999997,79.15,"[0.0, 79.15000000000082, 79.14999999999978, 0.0, 0.0, 0.0]",1.5458078628205385,"[0.0, 1.5458078628205383, 1.5458078628205383, 0.0, 0.0, 0.0]","[[59, -89, 21, -2, 37, 133], [-18, -27, 46, 2, -14, -42], [59, -48, -70, -34, 54, 132], [138, -20, 55, -19, -23, -19]]",65.65399999999998,"[0.0, 67.4641852286059, 55.14999999999985, 0.0, 0.0, 0.0]",1.2822295568619029,"[0.0, 1.3175826656368663, 1.0770853270316225, 0.0, 0.0, 0.0]",51.20299999999999,"[0.13, 0.2, 0.22, 0.45]",8EHleEowa3Bcw0G,-1.0,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.579,0.0,0.42100000000000004,0.0,0.3,0.06771666666666668,0.1875,4.0,2.356,84.30593999999998,"[82.69562945368132, 85.47682210708055, 0.0, 0.0, 0.0, 0.0]",1.3193004913774216,"[1.294100802066937, 1.337623581532353, 0.0, 0.0, 0.0, 0.0]","[[-40, -36, -135, 25, -23, -26], [75, -26, -49, -47, -134, -139], [-4, -30, -59, 98, 129, -6], [72, -44, 39, 7, -30, 7]]",74.88193999999999,"[69.25144893111606, 78.9759585492222, 0.0, 0.0, 0.0, 0.0]",1.1718246690244436,"[1.0837133255784859, 1.2358918116682194, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.029999999999999992, 0.01, 0.77, 0.19]",Z6igLUgOZ1o22OJ,-1.0,75.0,0.8799999999999999,1.0277777777777777,0.9523809523809523
0.0,0.0,0.08800000000000001,0.0,0.912,0.0,3.2,0.01355592592592593,0.12204666666666665,4.0,6.593999999999999,14.291180000000002,"[15.690416666666724, -0.20999999999999527, 0.0, 0.0, 0.0, 0.0]",0.2791082553756617,"[0.3064354953160343, -0.004101322188152955, 0.0, 0.0, 0.0, 0.0]","[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]",-12.08482,"[-12.265723684210517, -10.21000000000001, 0.0, 0.0, 0.0, 0.0]",-0.2360178114563599,"[-0.23955087952289125, -0.1994023787668693, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.31, 0.33, 0.09, 0.27]",aIfvrznIQLqTBd0,-0.8880357142857143,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.004,0.0,0.996,0.0,3.2,0.02359683979690744,0.06975916339948131,1.0,6.567,69.91999999999997,"[69.9199999999987, 69.91999999999999, 0.0, 0.0, 0.0, 0.0]",1.3655449875983832,"[1.3655449875983885, 1.3655449875983827, 0.0, 0.0, 0.0, 0.0]","[[-16, 29, 52, 15, -102, 114], [68, 33, 81, -31, 134, 13], [36, -22, 1, 47, 23, -38], [-171, -81, 65, 13, 28, -35]]",63.35299999999997,"[63.34269076305094, 65.91999999999999, 0.0, 0.0, 0.0, 0.0]",1.23729078374314,"[1.2370894432562898, 1.2874245649668963, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.05, 0.47, 0.28, 0.2]",KKfFP00BlY0FyTD,-0.6335404761904762,75.0,1.0666666666666667,1.0277777777777777,1.0476190476190477
0.0,0.0,0.718,0.0,0.282,0.0,3.2,0.06683611111111111,0.1875,4.0,2.369,30.899920000000005,"[39.67000000000006, 27.455403899721464, 0.0, 0.0, 0.0, 0.0]",0.6034787024197801,"[0.7747592914477652, 0.5362069390411002, 0.0, 0.0, 0.0, 0.0]","[[1, 65, 8, 6, 47, 37], [23, -138, 57, 1, -97, -73], [-83, -200, 54, 89, 118, -117], [-32, 87, 70, -56, -19, -5]]",21.423920000000006,"[27.230283687943324, 19.143426183843957, 0.0, 0.0, 0.0, 0.0]",0.4184114212057887,"[0.5318103175193505, 0.3738731360241365, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.15, 0.13, 0.43, 0.29]",aA237K2hoPccOCz,-1.0,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.8440000000000001,0.0,0.156,0.0,0.3,0.06916111111111113,0.1875,4.0,2.312,76.61417999999998,"[106.75, 71.044052132702, 0.0, 0.0, 0.0, 0.0]",1.1989324277800382,"[1.6705267440768738, 1.1117657058104873, 0.0, 0.0, 0.0, 0.0]","[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]",67.36618,"[93.26282051282051, 62.579597156398535, 0.0, 0.0, 0.0, 0.0]",1.0542108228224467,"[1.4594663784047515, 0.9793057675252484, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.03, 0.03, 0.2, 0.74]",Gq2ftjqDBmr2chN,-1.0,75.0,0.8799999999999999,1.0277777777777777,0.9523809523809523
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.003077777777777777,0.07629999999999998,1.0,9.01,27.74000000000001,"[27.740000000000542, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5417651309493585,"[0.5417651309493698, 0.0, 0.0, 0.0, 0.0, 0.0]","[[2, 30, -23, 26, 24, -26], [-77, 73, -11, 60, -57, 2], [-44, -40, -49, -44, 100, -98], [31, 24, -31, -144, -34, -8]]",18.73,"[18.730000000000036, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3657988789719352,"[0.36579887897193075, 0.0, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.2, 0.3, 0.19, 0.31]",2O9UAcifjV8B4g6,-0.8127825396825397,75.0,1.0666666666666667,1.0277777777777777,1.0476190476190477
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.004427690972222223,0.013044140625000002,1.0,15.505,24.41000000000001,"[24.409999999999872, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4767298791086461,"[0.4767298791086433, 0.0, 0.0, 0.0, 0.0, 0.0]","[[82, 45, 5, -120, -5, -22], [-3, -132, 45, 78, 5, 2], [-12, -14, 14, -43, 10, 89], [-114, 72, 25, 56, 74, 101]]",8.905,"[8.904999999999896, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1739155908833468,"[0.17391559088334557, 0.0, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.31, 0.33, 0.09, 0.27]",aIfvrznIQLqTBd0,-0.7351548118548119,75.0,1.0666666666666667,1.0277777777777777,1.0476190476190477
0.0,0.0,0.036000000000000004,0.0,0.9640000000000001,0.0,0.3,0.01133917044595616,0.11492102607709748,4.0,6.102,37.939999999999976,"[37.939999999999735, 37.93999999999999, 0.0, 0.0, 0.0, 0.0]",0.5937216362555161,"[0.5937216362555099, 0.5937216362555161, 0.0, 0.0, 0.0, 0.0]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",13.531999999999988,"[13.36738589211625, 17.939999999999984, 0.0, 0.0, 0.0, 0.0]",0.2117617601952988,"[0.20918572019836823, 0.28074238677975616, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.010000000000000111, 0.58, 0.06, 0.35]",12Smwv1zSNyuuxE,-0.8353285714285713,75.0,0.8799999999999999,1.0277777777777777,0.9523809523809523
0.0,0.0,0.16399999999999998,0.157,0.679,0.0,3.2,0.004758333333333335,0.1875,4.0,5.148,13.849999999999996,"[13.850000000000176, 13.849999999999957, 13.849999999999959, 0.0, 0.0, 0.0]",0.2704919633615218,"[0.2704919633615176, 0.27049196336152187, 0.27049196336152187, 0.0, 0.0, 0.0]","[[11, -192, -3, -131, 0, 63], [99, -2, -149, 65, -106, 101], [12, -17, -175, -95, 44, -177], [15, -23, -34, 84, -149, 28]]",-6.7420000000000035,"[-6.12643593519888, -6.02804878048779, -10.150000000000023, 0.0, 0.0, 0.0]",-0.13167197234537048,"[-0.11964994112061436, -0.11772842959373103, -0.1982305724273976, 0.0, 0.0, 0.0]",51.20299999999999,"[0.48, 0.25, 0.24, 0.03]",SaPACZPUDlvdmkP,-1.0,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.36,0.0,0.64,0.0,0.3,0.048731203703703714,0.17626347222222222,1.0,2.866,96.65176,"[101.52987500000117, 87.97955555555562, 0.0, 0.0, 0.0, 0.0]",1.5124997652655627,"[1.5888372038433733, 1.376788763349429, 0.0, 0.0, 0.0, 0.0]","[[-87, -59, 53, -49, -157, -46], [-139, 11, 115, -40, -204, -116], [-51, -61, -54, 52, 84, -15], [-101, -17, 152, -16, 48, 138]]",93.78576,"[98.41581250000112, 85.55455555555562, 0.0, 0.0, 0.0, 0.0]",1.4676498388156864,"[1.5401053566398542, 1.33884002935049, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.09, 0.19, 0.08, 0.64]",WdVOkNPSiCkiKDf,-0.9550359712230216,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0031578089569161004,0.10978507653061223,1.0,7.507000000000001,37.939999999999976,"[37.93999999999983, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5937216362555161,"[0.5937216362555099, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-120, 22, -32, -105, -105, 26], [-6, -42, -123, 68, 59, -90], [87, -117, 56, -95, 34, -15], [-72, 54, 86, 15, -103, -66]]",30.433,"[30.432999999999485, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4762448749647896,"[0.47624487496478124, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.010000000000000111, 0.58, 0.06, 0.35]",12Smwv1zSNyuuxE,-0.8249428571428571,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003086419753086419,0.07638888888888885,1.0,9.0,35.75,"[35.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5594504084379207,"[0.5594504084379093, 0.0, 0.0, 0.0, 0.0, 0.0]","[[15, -30, 29, -47, -45, -53], [-99, -104, 26, 20, -32, -84], [159, -28, 100, -106, 63, 32], [61, -31, -171, -16, -79, -55]]",26.75,"[26.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.41860974617382857,"[0.4186097461738384, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.37, 0.44, 0.17, 0.02]",IBOZgXFSkyvyiUf,-0.8569166666666667,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.335,0.0,0.665,0.0,3.2,0.06922500000000002,0.1875,4.0,2.325,81.2079,"[81.07221052631526, 81.47725373134337, 0.0, 0.0, 0.0, 0.0]",1.5859988672538718,"[1.5833488374961566, 1.5912593740863397, 0.0, 0.0, 0.0, 0.0]","[[11, 99, 37, 96, -15, -10], [-102, 110, 161, -24, -71, 37], [-55, 8, 9, 21, 70, 82], [-34, -16, 17, 136, 62, 150]]",71.9079,"[69.10228571428534, 77.47725373134337, 0.0, 0.0, 0.0, 0.0]",1.4043688846356663,"[1.3495749412004319, 1.5131389514548672, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.1, 0.54, 0.15, 0.21]",aYhiKG1buBq3xGu,-1.0,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.33899999999999997,0.161,0.5,0.0,0.3,0.04155,0.1875,1.0,3.475,106.75,"[106.75, 106.75, 106.75, 0.0, 0.0, 0.0]",1.6705267440768676,"[1.6705267440768565, 1.670526744076872, 1.670526744076874, 0.0, 0.0, 0.0]","[[26, 3, -7, -50, 62, 37], [170, -11, -37, 11, -44, 59], [-158, -3, -108, -8, -23, -72], [5, 21, 96, 148, 8, -72]]",103.275,"[102.902, 105.02433628318585, 100.75, 0.0, 0.0, 0.0]",1.6161465994804545,"[1.6103095364777265, 1.6435218973300705, 1.5766329692341399, 0.0, 0.0, 0.0]",63.90200000000002,"[0.03, 0.03, 0.2, 0.74]",Gq2ftjqDBmr2chN,-1.0,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,15.759999999999994,"[15.76000000000019, 0.0, 0.0, 0.0, 0.0, 0.0]",0.24662764858689856,"[0.24662764858689598, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",7.7600000000000025,"[7.760000000000158, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1214359487965948,"[0.12143594879659166, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.02000000000000001, 0.04, 0.64, 0.3]",klD1PHboiI6GI83,-0.9522857142857142,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.068,0.0,0.932,0.0,3.2,0.017615190854119427,0.12228128117913832,4.0,5.2829999999999995,48.63726000000001,"[49.95474248927029, 30.579999999999973, 0.0, 0.0, 0.0, 0.0]",0.9498908267093724,"[0.9756213989272308, 0.5972306310177138, 0.0, 0.0, 0.0, 0.0]","[[7, -95, 8, -33, 43, -148], [36, -62, 14, 74, 0, 49], [-64, -38, 68, 51, -33, -99], [-18, -90, 7, 63, -23, -100]]",27.50526,"[28.448304721030546, 14.580000000000013, 0.0, 0.0, 0.0, 0.0]",0.5371806339472298,"[0.5555983969890476, 0.284748940491768, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.06, 0.31, 0.35, 0.28]",U6NalRd3JS7aHgM,-0.8564380952380952,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003146329365079365,0.11037053571428568,1.0,7.489,77.4,"[77.39999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]",1.21122969547119,"[1.2112296954711967, 0.0, 0.0, 0.0, 0.0, 0.0]","[[61, -42, -94, -52, -163, 53], [85, -65, -84, 88, 40, 87], [53, -6, 64, -32, 83, -117], [101, 67, 39, -108, -29, 8]]",69.91099999999999,"[69.9110000000006, 0.0, 0.0, 0.0, 0.0, 0.0]",1.094034615504992,"[1.0940346155049903, 0.0, 0.0, 0.0, 0.0, 0.0]",63.90200000000002,"[0.51, 0.17, 0.01, 0.31]",55wGWrG0AsulSFG,-0.8175999999999999,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
0.0,0.0,0.091,0.0,0.909,0.0,3.2,0.016797489830796108,0.11991039160154418,4.0,6.1129999999999995,-25.071920000000002,"[-21.56399339933982, -60.1126373626374, 0.0, 0.0, 0.0, 0.0]",-0.4896572466457043,"[-0.42114706949475617, -1.1740061590656283, 0.0, 0.0, 0.0, 0.0]","[[27, -53, -32, -18, 75, 68], [29, 3, 15, 149, -146, 2], [9, 32, -68, 54, -108, -104], [98, 31, 97, 8, -114, -101]]",-49.523920000000004,"[-47.372574257425555, -71.0137362637363, 0.0, 0.0, 0.0, 0.0]",-0.9672073901919809,"[-0.9251913805328922, -1.3869057723909965, 0.0, 0.0, 0.0, 0.0]",51.20299999999999,"[0.29, 0.22, 0.26, 0.23]",tK9NSXZJXL2a1DM,-0.7371603174603174,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.196,0.16,0.644,0.0,3.2,0.039783333333333344,0.1875,4.0,3.466,-18.529999999999994,"[-18.53000000000015, -18.530000000000076, -18.530000000000047, 0.0, 0.0, 0.0]",-0.3618928578403609,"[-0.36189285784035985, -0.3618928578403601, -0.3618928578403601, 0.0, 0.0, 0.0]","[[-50, 10, -163, 57, 26, 95], [13, -25, 81, 4, -24, -10], [-85, 19, -88, 37, -86, 5], [-41, 47, 116, -1, -4, -34]]",-32.39399999999999,"[-32.623167701863316, -23.366734693877603, -42.52999999999995, 0.0, 0.0, 0.0]",-0.6326582426810928,"[-0.6371339121118579, -0.45635479745088153, -0.8306153936292764, 0.0, 0.0, 0.0]",51.20299999999999,"[0.23, 0.32, 0.29, 0.16]",HO2m16im97e1RLZ,-1.0,75.0,0.8266666666666667,0.6666666666666666,0.7482993197278911
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,15.759999999999994,"[0.0, 0.0, 15.76000000000019, 0.0, 0.0, 0.0]",0.24662764858689856,"[0.0, 0.0, 0.24662764858689598, 0.0, 0.0, 0.0]","[[-56, 69, -45, 13, -11, -81], [158, 111, -15, 70, 133, 4], [-22, 1, -38, -46, -67, -123], [-17, 31, -20, -11, -19, -48]]",-8.239999999999998,"[0.0, 0.0, -8.239999999999839, 0.0, 0.0, 0.0]",-0.12894745078401298,"[0.0, 0.0, -0.12894745078401185, 0.0, 0.0, 0.0]",63.90200000000002,"[0.02000000000000001, 0.04, 0.64, 0.3]",klD1PHboiI6GI83,-1.0,75.0,0.8799999999999999,1.0277777777777777,0.9523809523809523
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,1.0,6.0,79.61999999999998,"[0.0, 0.0, 79.62000000000012, 0.0, 0.0, 0.0]",1.2459703921629992,"[0.0, 0.0, 1.2459703921629928, 0.0, 0.0, 0.0]","[[10, -11, 78, -20, 94, 69], [-36, -45, 82, -86, -100, 31], [-48, -38, -84, 6, 116, -74], [114, 25, -50, -68, 52, 53]]",73.62,"[0.0, 0.0, 73.62000000000052, 0.0, 0.0, 0.0]",1.1520766173202721,"[0.0, 0.0, 1.1520766173202848, 0.0, 0.0, 0.0]",63.90200000000002,"[0.09, 0.1, 0.61, 0.2]",rVjVpCboG0KJwv1,-1.0,75.0,1.2266666666666666,1.2777777777777777,1.251700680272109
