Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_matrix,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,probabilities,problem_id,processing_pattern,sigma,trial_weight_exclude,trial_weight_exclude_75
0.431,0.0,0.0,0.0,0.569,0.0,1.0,0.007598395899835292,0.0533127755686373,2.0,8.985,116.86000000000006,"[116.86000000000048, 0.0, 0.0, 0.0, 0.0, 116.86000000000047]",1.0112247184418597,"[1.011224718441856, 0.0, 0.0, 0.0, 0.0, 1.0112247184418537]","[[116, 202, 90, 93, -27, -94], [-19, -146, -253, 117, -143, 55], [19, -186, 75, 82, -35, -251], [287, -208, 93, 42, -4, -143]]",98.89000000000004,"[99.33803163444688, 0.0, 0.0, 0.0, 0.0, 98.29851508120694]",0.8557249050720137,"[0.859601857522777, 0.0, 0.0, 0.0, 0.0, 0.8506066082170612]",115.56283966244725,"[0.14, 0.18, 0.34, 0.34]",QVLZ06jkDvlnhQu,-0.5645526478859811,150.0,0.6331053698074975,0.0
0.0,0.0,0.276,0.0,0.7240000000000001,0.0,1.0,0.04355555555555556,0.1875,8.0,3.048,73.95101999999999,"[73.09533149171301, 76.19565217391309, 0.0, 0.0, 0.0, 0.0]",1.295096641632453,"[1.2801110563982625, 1.3344066550729021, 0.0, 0.0, 0.0, 0.0]","[[-63, 78, -96, 57, -9, -3], [-20, 56, 144, 10, 157, -55], [52, 28, -26, -39, -71, 9], [-142, 37, -33, 119, -31, -20]]",49.56701999999999,"[45.19477900552449, 61.036231884058274, 0.0, 0.0, 0.0, 0.0]",0.8680621462385327,"[0.7914915373631937, 1.0689212796651515, 0.0, 0.0, 0.0, 0.0]",57.10077350427351,"[0.07999999999999999, 0.16, 0.06, 0.7]",UcRP52ek7voCWO5,-1.0,75.0,0.8863475177304965,0.9044984488107549
0.0,0.0,0.6609999999999999,0.0,0.33899999999999997,0.0,3.2,0.09119444444444444,0.1875,8.0,1.7409999999999999,35.9522,"[36.08333333333325, 35.884947049924484, 0.0, 0.0, 0.0, 0.0]",0.671306598040847,"[0.6737551456092795, 0.6700508376388857, 0.0, 0.0, 0.0, 0.0]","[[-140, 106, -27, 19, 1, -61], [120, 42, -53, 8, 52, 8], [-85, -33, -24, 23, -16, -83], [19, 33, -30, 48, 48, 84]]",22.0242,"[16.283923303834772, 24.9681543116491, 0.0, 0.0, 0.0, 0.0]",0.4112402238686708,"[0.3040566406466206, 0.4662103217692379, 0.0, 0.0, 0.0, 0.0]",53.555558823529395,"[0.09, 0.44, 0.13, 0.34]",hbfkneVZbZGh1dc,-1.0,75.0,1.1395896656534954,1.162926577042399
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.009465712396069538,0.11948130668934236,1.0,6.332000000000001,38.22000000000001,"[38.22000000000054, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7136514087349645,"[0.7136514087349772, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-84, 0, -102, -86, 110, 1], [-45, 33, -18, -17, -58, -62], [60, -70, 0, 25, 84, -28], [-29, -156, -38, 156, -62, -4]]",31.888000000000016,"[31.888000000000417, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5954190508043048,"[0.5954190508043016, 0.0, 0.0, 0.0, 0.0, 0.0]",53.555558823529395,"[0.23, 0.2, 0.41, 0.16]",q2A1Z7ZePsS6Nvy,-0.7849666666666667,75.0,0.6331053698074975,0.6460703205791107
0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0028294359410430845,0.12622654478458045,2.0,6.999,23.73,"[23.729999999999645, 0.0, 0.0, 0.0, 0.0, 0.0]",0.24003322519260534,"[0.24003322519260453, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-180, -75, -226, -114, -41, -67], [154, 111, 154, 148, -213, -56], [-221, -326, 181, -174, -167, 7], [106, 319, -240, 15, -36, 64]]",9.731999999999992,"[9.731999999999754, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09844093331539967,"[0.09844093331540099, 0.0, 0.0, 0.0, 0.0, 0.0]",98.86131380753136,"[0.19, 0.31, 0.33, 0.17]",Im0WMVeT8ZSYAOx,-0.9519333333333334,150.0,0.6331053698074975,0.0
0.0,0.0,0.0,1.0,0.0,0.0,3.2,0.0,0.1875,4.0,6.0,-44.73,"[0.0, 0.0, -44.73000000000058, 0.0, 0.0, 0.0]",-0.4227639441694133,"[0.0, 0.0, -0.4227639441694059, 0.0, 0.0, 0.0]","[[-67, 4, -28, -53, 174, -58], [185, 131, 17, -340, -118, -175], [-108, -197, -209, 98, -10, -190], [-121, 157, 193, -14, -245, 12]]",-68.73,"[0.0, 0.0, -68.73000000000117, 0.0, 0.0, 0.0]",-0.6495990584118888,"[0.0, 0.0, -0.6495990584118885, 0.0, 0.0, 0.0]",105.803724789916,"[0.21, 0.21, 0.41, 0.17]",Dxz39Gnm224soJZ,-1.0,150.0,0.8863475177304965,0.0
0.0,0.004,0.995,0.0,0.001,0.0,10.0,0.1387215528781794,0.1875,8.0,0.998,39.263220000000004,"[49.650000000000006, 39.41062311557846, 0.0, 0.0, 0.0, 0.0]",0.7971452961025504,"[1.0080238949197653, 0.8001379620177227, 0.0, 0.0, 0.0, 0.0]","[[108, -192, -29, 102, -95, -8], [-59, -24, -6, -136, 102, -28], [111, -16, -121, 17, 129, 79], [59, -38, -18, 12, -67, -116]]",31.279220000000002,"[33.650000000000006, 31.40258291457329, 0.0, 0.0, 0.0, 0.0]",0.6350493690725525,"[0.6831823577855006, 0.6375539564972533, 0.0, 0.0, 0.0, 0.0]",49.25478478260869,"[0.17, 0.26, 0.25, 0.32]",jTpkWKNHY4CNxkr,-1.0,75.0,0.6331053698074975,0.6460703205791107
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.011652467876039305,0.048651887046485265,0.0,9.155,159.46,"[159.46000000000086, 0.0, 0.0, 0.0, 0.0, 0.0]",1.5071303048793792,"[1.507130304879396, 0.0, 0.0, 0.0, 0.0, 0.0]","[[184, -140, -219, 4, -77, -408], [-38, 7, 81, -146, 76, 273], [82, -24, 281, 232, -227, 288], [325, 70, 184, 153, -144, -43]]",159.46,"[159.46000000000086, 0.0, 0.0, 0.0, 0.0, 0.0]",1.5071303048793792,"[1.507130304879396, 0.0, 0.0, 0.0, 0.0, 0.0]",105.803724789916,"[0.22, 0.23, 0.21, 0.34]",GPyWcAhT8Gby8Iq,-0.4564238095238095,150.0,1.1395896656534954,0.0
0.0,0.0,0.336,0.0,0.664,0.0,3.2,0.06904166666666668,0.1875,4.0,2.34,80.98054,"[80.87918674698749, 81.18083333333341, 0.0, 0.0, 0.0, 0.0]",1.5120846795164344,"[1.510192191505117, 1.515824596300679, 0.0, 0.0, 0.0, 0.0]","[[11, 99, 37, 96, -15, -10], [-102, 110, 161, -24, -71, 37], [-55, 8, 9, 21, 70, 82], [-34, -16, 17, 136, 62, 150]]",71.62054,"[68.80689759036113, 77.18083333333338, 0.0, 0.0, 0.0, 0.0]",1.3373129059486877,"[1.284776017688208, 1.441135804177709, 0.0, 0.0, 0.0, 0.0]",53.555558823529395,"[0.1, 0.54, 0.15, 0.21]",aYhiKG1buBq3xGu,-1.0,75.0,1.012968591691996,1.033712512926577
0.002,0.0,0.0,0.0,0.998,0.0,0.1,0.009170689335974366,0.015077919823994687,0.0,13.51,121.42000000000004,"[121.4199999999985, 0.0, 0.0, 0.0, 0.0, 121.42]",0.8139059685289373,"[0.8139059685289495, 0.0, 0.0, 0.0, 0.0, 0.8139059685289376]","[[-21, -147, -23, -238, -132, -6], [247, -37, 34, -17, -147, 13], [-156, -185, 204, 361, 92, 144], [2, -89, 119, -24, 125, 190]]",121.42000000000004,"[121.4199999999985, 0.0, 0.0, 0.0, 0.0, 121.42]",0.8139059685289373,"[0.8139059685289495, 0.0, 0.0, 0.0, 0.0, 0.8139059685289376]",149.1818523206751,"[0.04, 0.26, 0.32, 0.38]",Ql8iMt1Y9F87VSz,-0.34286933621933624,150.0,0.759726443768997,0.0
0.0,0.0,0.21899999999999997,0.0,0.7809999999999999,0.0,0.1,0.043161111111111115,0.1875,4.0,3.2539999999999996,114.3735,"[114.75361075544097, 113.01794520547904, 0.0, 0.0, 0.0, 0.0]",1.5350874111115136,"[1.5401891456523542, 1.5168935541416733, 0.0, 0.0, 0.0, 0.0]","[[77, 105, 97, 16, 134, -11], [32, -43, 152, -115, -83, 61], [-30, 56, 59, 24, 10, 192], [-91, -13, -63, -60, -88, 27]]",101.3575,"[100.06987195902673, 105.94945205479415, 0.0, 0.0, 0.0, 0.0]",1.3603904949287664,"[1.3431083308270066, 1.4220223221592234, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.22, 0.71, 0.03, 0.04]",ZAhHryexSf6XSwb,-1.0,75.0,1.772695035460993,1.8089968976215098
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0028344671201814067,0.1262755102040816,4.0,7.0,179.97999999999996,"[179.98000000000187, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2064470121548194,"[1.206447012154818, 0.0, 0.0, 0.0, 0.0, 0.0]","[[218, 372, -50, 99, -325, -72], [165, 69, 23, -3, 130, 161], [266, -57, -112, -173, 115, -137], [53, 169, 156, -189, 105, 130]]",151.97999999999996,"[151.9800000000003, 0.0, 0.0, 0.0, 0.0, 0.0]",1.018756622442991,"[1.0187566224429927, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.0199999999999999, 0.8, 0.16, 0.02]",E5nOARd3u90lwFt,-0.9403333333333332,150.0,1.3928318135764943,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.023682894935752083,0.09128273809523807,4.0,5.519,190.86,"[190.85999999999598, 0.0, 0.0, 0.0, 0.0, 0.0]",1.4439269866854036,"[1.4439269866854176, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-180, 29, -229, -83, 421, 85], [-182, 202, 44, 114, 211, 172], [187, -59, 300, -19, -308, 103], [-156, -131, 108, 181, -48, 68]]",168.78400000000002,"[168.7839999999973, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2769138243776021,"[1.276913824377603, 0.0, 0.0, 0.0, 0.0, 0.0]",132.18119874476992,"[0.01999999999999999, 0.01, 0.47, 0.5]",VHZfp8VcgwqWdru,-0.7416333333333333,150.0,1.266210739614995,0.0
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.002370864197530865,0.06902888888888889,4.0,9.828,60.059999999999974,"[60.05999999999925, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5676548733917944,"[0.5676548733918, 0.0, 0.0, 0.0, 0.0, 0.0]","[[140, -182, 200, 46, -163, -21], [-111, 58, -105, -5, -111, 14], [-127, 40, 34, -339, 34, 27], [-81, -17, -297, 14, -98, 220]]",20.748000000000005,"[20.748000000000147, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1960989562626199,"[0.19609895626261786, 0.0, 0.0, 0.0, 0.0, 0.0]",105.803724789916,"[0.19, 0.17, 0.41, 0.23]",bZHcVgfCeymHjyQ,-0.9594722222222224,150.0,0.759726443768997,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.006719293272864701,0.10588407029478457,1.0,7.0,70.54,"[70.54000000000025, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9467670918508764,"[0.9467670918508908, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-22, 78, -78, 72, 130, -17], [155, 86, 117, 59, -44, -64], [108, 47, 28, 103, -173, 33], [15, 38, -40, -98, -24, -62]]",63.53999999999999,"[63.54000000000076, 0.0, 0.0, 0.0, 0.0, 0.0]",0.85281515475198,"[0.8528151547519711, 0.0, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.07, 0.01, 0.61, 0.31]",wJm1S3PKwC8vqlb,-0.8156047619047618,75.0,0.506484295845998,0.5168562564632885
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,1.0,6.0,124.79999999999997,"[0.0, 0.0, 124.80000000000202, 0.0, 0.0, 0.0]",0.9441584823343728,"[0.0, 0.0, 0.9441584823343816, 0.0, 0.0, 0.0]","[[-186, -114, -227, -46, -249, 37], [129, -320, 87, 9, 186, 31], [-101, -17, -11, -84, 149, -17], [-215, -102, -341, 163, -38, -20]]",118.79999999999997,"[0.0, 0.0, 118.80000000000196, 0.0, 0.0, 0.0]",0.8987662476067583,"[0.0, 0.0, 0.8987662476067665, 0.0, 0.0, 0.0]",132.18119874476992,"[0.07, 0.2, 0.71, 0.02]",XY5b9Lcl9WNnwqP,-1.0,150.0,1.3928318135764943,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.006657483930211201,0.03856611570247934,2.0,11.0,47.36000000000001,"[47.360000000000454, 0.0, 0.0, 0.0, 0.0, 0.0]",0.40982032060077417,"[0.40982032060077256, 0.0, 0.0, 0.0, 0.0, 0.0]","[[52, 83, -77, -53, -58, 69], [-55, -150, 4, -181, 155, -45], [-66, -27, -21, -41, 71, 55], [-236, 227, -210, -129, 92, 40]]",25.36000000000001,"[25.360000000000344, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2194477054568335,"[0.21944770545683703, 0.0, 0.0, 0.0, 0.0, 0.0]",115.56283966244725,"[0.23, 0.2, 0.28, 0.29]",q3TRZwTlyo0X8Yu,-0.5949873015873015,150.0,1.1395896656534954,0.0
0.0,0.0,0.823,0.0,0.177,0.0,1.0,0.07016666666666667,0.1875,8.0,2.3369999999999997,76.68131000000002,"[51.22000000000001, 82.15719319562531, 0.0, 0.0, 0.0, 0.0]",1.3429119308560866,"[0.8970106157347685, 1.4388105126015012, 0.0, 0.0, 0.0, 0.0]","[[22, 83, 62, -10, -198, 16], [122, 79, -32, 27, -46, -5], [97, -40, -19, 10, -19, -52], [42, -14, -38, -46, 35, 132]]",57.98531000000001,"[22.338644067796523, 65.6517253948965, 0.0, 0.0, 0.0, 0.0]",1.0154907970845666,"[0.3912143863712239, 1.149751944953665, 0.0, 0.0, 0.0, 0.0]",57.10077350427351,"[0.13, 0.63, 0.23, 0.01]",dNFA4jwG346pJah,-1.0,75.0,0.759726443768997,0.7752843846949328
0.0,0.0,0.0,0.0,1.0,0.0,3.2,0.003151431405895692,0.11011033163265303,0.0,7.497000000000001,65.98,"[65.98000000000138, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6236075349049381,"[0.6236075349049396, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-65, -72, -127, -77, -218, 47], [-18, 52, 72, 22, 87, 75], [122, -22, 295, 142, 280, 4], [25, -250, 127, -226, -152, 138]]",65.98,"[65.98000000000138, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6236075349049381,"[0.6236075349049396, 0.0, 0.0, 0.0, 0.0, 0.0]",105.803724789916,"[0.4, 0.14, 0.2, 0.26]",6lht0ZurQP2rMOw,-0.9466190476190476,150.0,1.519452887537994,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1875,2.0,6.0,161.99999999999997,"[0.0, 0.0, 161.99999999999997, 0.0, 0.0, 0.0]",1.0859229690470096,"[0.0, 0.0, 1.0859229690470265, 0.0, 0.0, 0.0]","[[-340, -50, 94, -14, -63, 270], [106, 150, -56, 7, -110, -27], [-77, -262, 251, -246, 42, 133], [-222, 108, 155, -136, -56, -183]]",149.99999999999997,"[0.0, 0.0, 149.99999999999997, 0.0, 0.0, 0.0]",1.0054842305990823,"[0.0, 0.0, 1.0054842305991016, 0.0, 0.0, 0.0]",149.1818523206751,"[0.48, 0.21, 0.3, 0.01]",NrhQ2FFoeRDuDmA,-1.0,150.0,0.8863475177304965,0.0
0.0,0.0,0.43799999999999994,0.0,0.562,0.0,3.2,0.04372222222222224,0.1875,8.0,2.923,4.6099999999999985,"[4.609999999999991, 4.609999999999957, 0.0, 0.0, 0.0, 0.0]",0.08607883292172122,"[0.08607883292172143, 0.08607883292172142, 0.0, 0.0, 0.0, 0.0]","[[-51, -5, -21, 22, 85, -162], [116, -83, -48, -153, -19, -15], [-145, 63, 35, 42, -11, 57], [65, 89, -67, -6, 64, -24]]",-18.773999999999994,"[-22.478967971530142, -14.020136986301459, 0.0, 0.0, 0.0, 0.0]",-0.35055184582915266,"[-0.4197317414911193, -0.26178677422635105, 0.0, 0.0, 0.0, 0.0]",53.555558823529395,"[0.15, 0.31, 0.28, 0.26]",KUyNdHbCfa4jtIt,-1.0,75.0,1.266210739614995,1.2921406411582215
0.0,0.0,0.177,0.16699999999999998,0.6559999999999999,0.0,10.0,0.04118611111111112,0.1875,2.0,3.485,23.420000000000023,"[23.42000000000007, 23.420000000000062, 23.420000000000066, 0.0, 0.0, 0.0]",0.4754867999802805,"[0.4754867999802756, 0.4754867999802794, 0.4754867999802797, 0.0, 0.0, 0.0]","[[20, 33, -43, 124, -4, 14], [-171, 58, 69, 36, 67, 27], [-95, -48, -71, -50, 23, -140], [-68, -22, 4, -176, 37, 146]]",16.45000000000002,"[16.38951219512202, 21.420000000000066, 11.420000000000059, 0.0, 0.0, 0.0]",0.33397770536616656,"[0.33274964589650924, 0.434881607838497, 0.23185564712958218, 0.0, 0.0, 0.0]",49.25478478260869,"[0.3800000000000002, 0.29, 0.19, 0.14]",bPImZdiPoLbnxVF,-1.0,75.0,0.506484295845998,0.5168562564632885
0.0,0.0,0.184,0.16899999999999998,0.647,0.0,0.1,0.04124166666666668,0.1875,0.0,3.5239999999999996,412.8000000000001,"[412.7999999999951, 412.80000000000143, 412.80000000000126, 0.0, 0.0, 0.0]",2.7670926026086766,"[2.7670926026087113, 2.7670926026086713, 2.7670926026086713, 0.0, 0.0, 0.0]","[[508, 174, 206, 102, 58, -80], [19, 29, -2, 83, 473, 254], [-103, 134, -20, -207, -75, -112], [61, 178, 188, -98, 84, 212]]",412.8000000000001,"[412.7999999999951, 412.80000000000143, 412.80000000000126, 0.0, 0.0, 0.0]",2.7670926026086766,"[2.7670926026087113, 2.7670926026086713, 2.7670926026086713, 0.0, 0.0, 0.0]",149.1818523206751,"[0.010000000000000009, 0.85, 0.01, 0.13]",69gOQcEgqpb8GRr,-1.0,150.0,0.8863475177304965,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0034722222222222233,0.09375,0.0,8.0,143.82999999999996,"[143.83000000000027, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9641253125804408,"[0.9641253125804481, 0.0, 0.0, 0.0, 0.0, 0.0]","[[134, -2, -21, -236, 66, -415], [179, -65, -32, 175, 41, 15], [-60, 114, -56, -229, -26, -36], [-53, 95, -230, 154, -10, 58]]",143.82999999999996,"[143.83000000000027, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9641253125804408,"[0.9641253125804481, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.03, 0.62, 0.03, 0.32]",rvlnludsyKfnMXH,-0.8415714285714284,150.0,2.1525582573454916,0.0
0.0,0.0,0.19899999999999998,0.166,0.635,0.0,0.1,0.03995000000000001,0.1875,8.0,3.508,89.37999999999997,"[89.37999999999907, 89.37999999999974, 89.37999999999967, 0.0, 0.0, 0.0]",1.1996320196999049,"[1.199632019699912, 1.1996320196998986, 1.1996320196999002, 0.0, 0.0, 0.0]","[[37, 56, 12, 21, -175, 26], [4, -93, 169, -84, -58, -1], [-85, -19, 7, 45, 9, 29], [1, -36, -68, -101, -101, -4]]",61.31599999999999,"[60.65559055118098, 80.0533668341705, 41.38000000000005, 0.0, 0.0, 0.0]",0.8229652821651304,"[0.8141014611658502, 1.0744526979084092, 0.5553901653074728, 0.0, 0.0, 0.0]",74.50618067226894,"[0.21, 0.59, 0.01, 0.19]",k0An2Ii20UXu5LR,-1.0,75.0,1.1395896656534954,1.162926577042399
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.00742453231292517,0.10480973639455783,1.0,6.811,119.05999999999996,"[119.05999999999847, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7980863499675122,"[0.7980863499675188, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-314, 62, -275, -174, -271, 8], [136, 21, 135, -107, -230, -6], [-119, -383, -193, 336, 111, 49], [230, -135, -153, -153, 64, 193]]",112.24899999999997,"[112.24899999999852, 0.0, 0.0, 0.0, 0.0, 0.0]",0.7524306626701095,"[0.7524306626701133, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.16, 0.18, 0.02, 0.64]",jEz0dYlvpmhfyS9,-0.8105714285714284,150.0,1.266210739614995,0.0
0.0,0.0,0.495,0.0,0.505,0.0,0.3,0.06917697845804989,0.17146484410430834,2.0,2.596,114.34121999999999,"[117.32374257425847, 111.29844444444537, 0.0, 0.0, 0.0, 0.0]",1.7373648185098889,"[1.782682944299754, 1.6911311750273057, 0.0, 0.0, 0.0, 0.0]","[[41, -99, 45, -50, 110, 200], [-34, -26, 23, 44, 84, 32], [-88, 142, 36, 27, 87, 3], [49, 7, -72, -42, -84, 61]]",109.14922,"[109.7791881188129, 108.50652525252617, 0.0, 0.0, 0.0, 0.0]",1.6584746497876783,"[1.6680467397689334, 1.648709184251248, 0.0, 0.0, 0.0, 0.0]",65.81301680672267,"[0.59, 0.38, 0.02, 0.01]",z0WufnBD9aqdlS3,-0.908842523596622,75.0,0.8863475177304965,0.9044984488107549
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.001184027777777778,0.07315625,2.0,10.636,19.289999999999985,"[19.290000000000486, 0.0, 0.0, 0.0, 0.0, 0.0]",0.16692217027848247,"[0.16692217027848577, 0.0, 0.0, 0.0, 0.0, 0.0]","[[-16, 55, 0, 110, 274, -80], [-126, -251, -295, -132, -268, -181], [-43, -37, 172, -93, 244, 91], [48, 19, -181, 124, 31, 138]]",-1.9820000000000115,"[-1.9820000000000333, 0.0, 0.0, 0.0, 0.0, 0.0]",-0.017150841964331483,"[-0.017150841964331618, 0.0, 0.0, 0.0, 0.0, 0.0]",115.56283966244725,"[0.06, 0.38, 0.41, 0.15]",FrenJ7AgTg2FmEv,-0.6993380952380952,150.0,0.3798632218844985,0.0
0.0,0.0,0.7140000000000001,0.0,0.28600000000000003,0.0,0.1,0.08893055555555557,0.1875,8.0,1.767,66.94758000000002,"[66.5013286713288, 67.12633053221316, 0.0, 0.0, 0.0, 0.0]",0.8985506892976165,"[0.8925612354745303, 0.9009498262631702, 0.0, 0.0, 0.0, 0.0]","[[56, 55, 40, -74, -96, -66], [-58, -25, -3, 64, 8, 56], [79, 98, 26, -50, -170, -120], [-124, 88, 14, 81, 120, 39]]",52.811580000000006,"[45.99783216783241, 55.54089635854367, 0.0, 0.0, 0.0, 0.0]",0.7088214631790458,"[0.6173693477882505, 0.7454535430134543, 0.0, 0.0, 0.0, 0.0]",74.50618067226894,"[0.09, 0.04, 0.1, 0.77]",AHbd2g61cqF45YQ,-1.0,75.0,0.8863475177304965,0.9044984488107549
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.03120382653061225,0.07324453443877553,1.0,5.513999999999999,42.94235000000001,"[42.94235000000085, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6524902228097453,"[0.6524902228097538, 0.0, 0.0, 0.0, 0.0, 0.0]","[[44, -15, 35, -12, 36, -129], [-27, -99, -72, -55, -8, -133], [62, -11, 119, 34, 92, -6], [15, -70, 72, -134, 30, 82]]",37.42835,"[37.428350000000584, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5687074049487542,"[0.5687074049487554, 0.0, 0.0, 0.0, 0.0, 0.0]",65.81301680672267,"[0.3500000000000001, 0.22, 0.32, 0.11]",OaHQBGbqqKNcReH,-0.6691476190476191,75.0,1.266210739614995,1.2921406411582215
0.0,0.0,0.321,0.156,0.523,0.0,10.0,0.03969814814814816,0.1811347222222222,1.0,3.5989999999999998,216.54349000000005,"[216.4098661567892, 216.69000000000096, 216.68999999999954, 0.0, 0.0, 0.0]",2.1903764137868804,"[2.1890247845391344, 2.1918583888320904, 2.191858388832092, 0.0, 0.0, 0.0]","[[304, 87, -16, 277, -49, -43], [236, 96, -217, -140, 81, -178], [-112, 87, -57, -46, 160, 127], [251, 442, -112, -212, -176, -54]]",212.9444900000001,"[212.41560229445648, 214.90183800623146, 210.68999999999943, 0.0, 0.0, 0.0]",2.1539718803916768,"[2.148622085965771, 2.173770808110174, 2.1311673078731648, 0.0, 0.0, 0.0]",98.86131380753136,"[0.2500000000000002, 0.21, 0.18, 0.36]",DtUUF6WiCh2bNtn,-0.9594220110847188,150.0,1.266210739614995,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.02291220678838825,0.07117025166762449,0.0,6.7410000000000005,120.35999999999996,"[120.36000000000053, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8288175476512336,"[1.8288175476512176, 0.0, 0.0, 0.0, 0.0, 0.0]","[[108, 56, 29, 84, 110, -113], [-89, 70, 58, 100, -64, 68], [62, 36, -25, 31, 23, -82], [150, -22, 64, 12, -101, 85]]",120.35999999999996,"[120.36000000000053, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8288175476512336,"[1.8288175476512176, 0.0, 0.0, 0.0, 0.0, 0.0]",65.81301680672267,"[0.55, 0.02, 0.02, 0.41]",amFjWCMyakOIkez,-0.3976333333333333,75.0,0.6331053698074975,0.6460703205791107
0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1875,0.0,6.0,48.41999999999999,"[0.0, 0.0, 48.419999999998865, 0.0, 0.0, 0.0]",0.6498789706183643,"[0.0, 0.0, 0.6498789706183721, 0.0, 0.0, 0.0]","[[47, -20, -65, 9, 65, -56], [30, -69, -75, -32, -70, 12], [-84, -103, 52, -68, 8, -141], [51, -45, 65, -13, -16, 93]]",48.41999999999999,"[0.0, 0.0, 48.419999999998865, 0.0, 0.0, 0.0]",0.6498789706183643,"[0.0, 0.0, 0.6498789706183721, 0.0, 0.0, 0.0]",74.50618067226894,"[0.01, 0.02, 0.96, 0.01]",xTmr39yD9iUXlqP,-1.0,75.0,0.759726443768997,0.7752843846949328
0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.003206916099773244,0.10728061224489792,1.0,7.584,203.25,"[203.25, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3624311324617575,"[1.3624311324617742, 0.0, 0.0, 0.0, 0.0, 0.0]","[[20, 62, 144, 107, 405, -84], [-188, -48, -216, 90, 119, 232], [137, -47, -47, -86, -112, 83], [-131, -215, -216, 10, -272, 123]]",195.666,"[195.666, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3115938497626676,"[1.311593849762655, 0.0, 0.0, 0.0, 0.0, 0.0]",149.1818523206751,"[0.33, 0.64, 0.01, 0.02]",eewoJML5byS5lDR,-0.9442857142857142,150.0,0.759726443768997,0.0
0.0,0.0,0.243,0.16899999999999998,0.588,0.0,0.3,0.04014444444444445,0.1875,2.0,3.533,99.69000000000004,"[99.69000000000071, 99.6899999999997, 99.69000000000013, 0.0, 0.0, 0.0]",1.5147459398915872,"[1.5147459398915792, 1.5147459398915926, 1.5147459398915843, 0.0, 0.0, 0.0]","[[20, -117, 0, -84, -57, 22], [-106, 209, 6, 36, 38, 140], [-51, -33, -49, -36, 16, 135], [47, 145, -183, 29, -43, 82]]",92.62400000000002,"[92.2342176870754, 96.99864197530835, 87.69000000000013, 0.0, 0.0, 0.0]",1.4073811609641729,"[1.4014585892323537, 1.4738519320603531, 1.3324111893780066, 0.0, 0.0, 0.0]",65.81301680672267,"[0.13, 0.01, 0.47, 0.39]",1P45agFlkVMltfu,-1.0,75.0,0.3798632218844985,0.3876421923474664
